ticker|ep_date|mon|rung|stop|shape_policy|arm|attempt|shape|fire_date|fire_minute|resolution|derived_touch|entry|stop_px|stop_w|status|outcome|r|mfe_r|mae_r|reached_4r|mature|day0_pess_stop|stop_day|win_len|win_full|win_blind|win_missing
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|either|none|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|either|none|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.204901354549875|1.6868848309260647|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|either|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|either|trail|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.204901354549875|1.6868848309260647|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|same_pattern|none|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|same_pattern|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|new_high_break|none|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|new_high_break|none|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.204901354549875|1.6868848309260647|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|new_high_break|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.284901354549875|1.850937055498156|settled|stop|-1.0|5.2542|-2.6271|True|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_025|new_high_break|trail|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.204901354549875|1.6868848309260647|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|either|none|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|either|none|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.029802709099751|3.373769661852113|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|either|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|either|trail|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.029802709099751|3.373769661852113|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|same_pattern|none|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|same_pattern|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|new_high_break|none|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|new_high_break|none|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.029802709099751|3.373769661852113|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|new_high_break|trail|1|first|2026-08-11|585|minute_5|False|9.46|9.10980270909975|3.701874110996312|settled|stop|-1.0|2.6271|-1.3135|False|False|False|2026-08-12|13|False|0|0
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_050|new_high_break|trail|2|new_high_break|2026-08-13|570|minute_5|True|10.38|10.029802709099751|3.373769661852113|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|either|none|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|either|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|same_pattern|none|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|same_pattern|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|new_high_break|none|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_075|new_high_break|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.934704063649626|5.552811166494449|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|either|none|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|either|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|same_pattern|none|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|same_pattern|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|new_high_break|none|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABCL|2026-08-10|2026-08|ep_close_reclaim|adr_100|new_high_break|trail|1|first|2026-08-11|585|minute_5|False|9.46|8.7596054181995|7.403748221992604|abstain|window_open|||||False|False|||||
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|none|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|1.2822|-1.4247|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|none|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.7577|-2.1014|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|none|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.5618|-2.422|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|1.2822|-1.4247|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|trail|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.7577|-2.1014|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|either|trail|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.5618|-2.422|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|none|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|1.2822|-1.4247|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|none|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.7577|-2.1014|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|none|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.5618|-2.422|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|1.2822|-1.4247|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|trail|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.7577|-2.1014|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|same_pattern|trail|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|3.5618|-2.422|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|none|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|none|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.969140133194049|2.4956654441901813|settled|stop|-1.0|0.3922|-1.4956|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|none|3|new_high_break|2026-06-29|570|minute_5|True|11.36|11.079240133194048|2.471477700756613|settled|stop|-1.0|2.4754|-1.0329|False|True|False|2026-06-29|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.719240133194049|2.5523624255086474|settled|stop|-1.0|-0.5699|-2.1371|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|trail|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.969140133194049|2.4956654441901813|settled|stop|-1.0|0.3922|-1.4956|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_025|new_high_break|trail|3|new_high_break|2026-06-29|570|minute_5|True|11.36|11.079240133194048|2.471477700756613|settled|stop|-1.0|2.4754|-1.0329|False|True|False|2026-06-29|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|none|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|0.6411|-1.0151|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|none|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.8788|-1.0507|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|none|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.7809|-1.211|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|0.6411|-1.0151|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|trail|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.8788|-1.0507|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|either|trail|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.7809|-1.211|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|none|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|0.6411|-1.0151|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|none|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.8788|-1.0507|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|none|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.7809|-1.211|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|0.6411|-1.0151|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|trail|3|same_pattern|2026-06-29|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.8788|-1.0507|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|same_pattern|trail|4|same_pattern|2026-07-09|570|minute_5|True|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|1.7809|-1.211|False|True|False|2026-07-10|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|none|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|none|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.688380266388098|4.991330888380363|settled|stop|-1.0|0.1961|-1.1574|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|none|3|new_high_break|2026-06-29|570|minute_5|True|11.36|10.798480266388097|4.942955401513226|settled|stop|-1.0|1.2377|-1.6918|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.438480266388098|5.104724851017295|settled|stop|-1.0|-0.2849|-1.0685|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|trail|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.688380266388098|4.991330888380363|settled|stop|-1.0|0.1961|-1.1574|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_050|new_high_break|trail|3|new_high_break|2026-06-29|570|minute_5|True|11.36|10.798480266388097|4.942955401513226|settled|stop|-1.0|1.2377|-1.6918|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|either|none|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|either|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|1.2526|-1.0685|False|True|False|2026-07-13|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|either|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|either|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.157720399582145|7.657087276525959|settled|trail_exit|-0.4749|1.2526|-1.0685|False|True|False|||||
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|same_pattern|none|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|same_pattern|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|1.2526|-1.0685|False|True|False|2026-07-13|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|same_pattern|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|same_pattern|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|10.157720399582145|7.657087276525959|settled|trail_exit|-0.4749|1.2526|-1.0685|False|True|False|||||
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|none|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|none|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.407620399582145|7.48699633257056|settled|stop|-1.0|0.1307|-1.0565|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|none|3|new_high_break|2026-06-29|570|minute_5|True|11.36|10.517720399582144|7.414433102269855|settled|stop|-1.0|0.8251|-1.1279|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|trail|1|first|2026-06-25|570|minute_5|False|11.0|10.157720399582145|7.657087276525959|settled|stop|-1.0|-0.19|-1.1279|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|trail|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.407620399582145|7.48699633257056|settled|stop|-1.0|0.1307|-1.0565|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_075|new_high_break|trail|3|new_high_break|2026-06-29|570|minute_5|True|11.36|10.517720399582144|7.414433102269855|settled|stop|-1.0|0.8251|-1.1279|False|True|False|2026-07-08|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|either|none|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|either|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|0.9394|-1.1665|False|True|False|2026-07-15|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|either|trail|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|either|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|9.876960532776193|10.209449702034606|settled|trail_exit|-0.3562|0.9394|-1.1665|False|True|False|||||
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|same_pattern|none|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|same_pattern|none|2|same_pattern|2026-06-26|615|minute_5|True|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|0.9394|-1.1665|False|True|False|2026-07-15|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|same_pattern|trail|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|same_pattern|trail|2|same_pattern|2026-06-26|615|minute_5|True|11.0|9.876960532776193|10.209449702034606|settled|trail_exit|-0.3562|0.9394|-1.1665|False|True|False|||||
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|new_high_break|none|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|new_high_break|none|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.126860532776194|9.982661776760741|settled|stop|-1.0|0.7169|-1.0239|False|True|False|2026-07-13|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|new_high_break|trail|1|first|2026-06-25|570|minute_5|False|11.0|9.876960532776193|10.209449702034606|settled|stop|-1.0|-0.1425|-1.0062|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_high_break|adr_100|new_high_break|trail|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.126860532776194|9.982661776760741|settled|trail_exit|-0.5787|0.7169|-1.0239|False|True|False|||||
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|either|none|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|either|none|2|same_pattern|2026-06-26|570|minute_5|False|10.135|9.854240133194049|2.7702009551647877|settled|stop|-1.0|6.8386|-1.585|True|True|False|2026-07-15|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|either|trail|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|either|trail|2|same_pattern|2026-06-26|570|minute_5|False|10.135|9.854240133194049|2.7702009551647877|settled|trail_exit|1.6562|6.8386|-1.585|True|True|False|||||
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|same_pattern|none|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|same_pattern|none|2|same_pattern|2026-06-26|570|minute_5|False|10.135|9.854240133194049|2.7702009551647877|settled|stop|-1.0|6.8386|-1.585|True|True|False|2026-07-15|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|same_pattern|trail|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|same_pattern|trail|2|same_pattern|2026-06-26|570|minute_5|False|10.135|9.854240133194049|2.7702009551647877|settled|trail_exit|1.6562|6.8386|-1.585|True|True|False|||||
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|none|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|none|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.969140133194049|2.4956654441901813|settled|stop|-1.0|0.3922|-1.4956|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|none|3|new_high_break|2026-06-29|570|minute_5|True|11.36|11.079240133194048|2.471477700756613|settled|stop|-1.0|2.4754|-1.0329|False|True|False|2026-06-29|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|trail|1|first|2026-06-25|595|minute_5|False|10.0802|9.799440133194048|2.7852608758353132|settled|stop|-1.0|1.2103|-1.0692|False|True|False|2026-06-25|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|trail|2|new_high_break|2026-06-26|685|minute_5|True|11.2499|10.969140133194049|2.4956654441901813|settled|stop|-1.0|0.3922|-1.4956|False|True|False|2026-06-26|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_025|new_high_break|trail|3|new_high_break|2026-06-29|570|minute_5|True|11.36|11.079240133194048|2.471477700756613|settled|stop|-1.0|2.4754|-1.0329|False|True|False|2026-06-29|20|True|0|0
ABSI|2026-06-24|2026-06|ep_close_reclaim|adr_050|either|none|1|first|2026-06-25|595|minute_5|False|10.0802|9.518680266388097|5.5705217516706265|settled|stop|-1.0|0.6051|-1.1401|False|True|False|2026-06-25|20|True|0|0
