TEAM	1786098180000	145.94	146	145.69	145.69	1617.978691
TEAM	1786098240000	145.7	145.7	145.7	145.7	200
TEAM	1786098600000	146.1	146.1	145.74	145.74	705.870157
TEAM	1786098660000	145.43	146.15	145.43	146.14	2919.022818
TEAM	1786098780000	146.48	146.48	145.91	145.91	448.62603
TEAM	1786098840000	145.91	145.91	145.91	145.91	377
TEAM	1786098960000	145.78	145.78	145.78	145.78	607
TEAM	1786099200000	145.74	145.74	145.74	145.74	481
TEAM	1786099320000	145.69	145.69	145.43	145.43	963
TEAM	1786099380000	145.68	145.69	145.34	145.34	1220
TEAM	1786099440000	145.42	145.42	145.42	145.42	1035
TEAM	1786099500000	145.61	145.61	145.12	145.12	996
TEAM	1786099620000	144.71	145.61	144.5	145.61	6791
TEAM	1786099800000	145.61	145.61	145.61	145.61	530.09
TEAM	1786099980000	145.54	145.54	145.108	145.108	500
TEAM	1786100040000	145.0493	145.0493	145.0493	145.0493	529
TEAM	1786100160000	145.07	145.125	145.07	145.125	435
TEAM	1786100220000	145.02	145.02	145	145	1227
TEAM	1786100280000	145	145.06	144.85	145	8779
TEAM	1786100340000	145	145.01	144.97	144.97	3610
TEAM	1786100400000	145	145	144.05	144.05	13611.029738
TEAM	1786100460000	143.91	143.91	142	142.2	16602.044112
TEAM	1786100520000	142.45	142.52	142.2	142.49	3815.21877
TEAM	1786100580000	142.26	142.26	140.61	140.64	13328.023749
TEAM	1786100640000	141.18	142	140.94	140.96	4068
TEAM	1786100700000	140.54	140.85	140.01	140.85	12307.024229
TEAM	1786100760000	141.04	141.092	139	139.8281	7859
TEAM	1786100820000	139.72	141.1	139.3015	140	13666
TEAM	1786100880000	140.59	140.59	139.6	139.75	5056
TEAM	1786100940000	139.938	140.84	139.75	140.61	10689.158737
TEAM	1786101000000	140.94	141.25	140.6	141.1811	6401
TEAM	1786101060000	141.19	141.5	141	141.18	5639
TEAM	1786101120000	141	141.15	140.95	141	7042
TEAM	1786101180000	141.79	141.98	141.5	141.98	4175.024229
TEAM	1786101240000	141.5	141.5	141.5	141.5	601
TEAM	1786101300000	141.5155	141.6	140.7204	140.7204	7707
TEAM	1786101360000	140.78	140.78	140.72	140.72	852
TEAM	1786101420000	140.9125	140.9125	140.5	140.8794	3155
TEAM	1786101480000	140.67	140.8	140.5	140.8	5403
TEAM	1786101540000	140.31	140.5	140.31	140.5	614
TEAM	1786101600000	140.5	140.7002	140.5	140.7002	370
TEAM	1786101660000	140.7113	140.75	140.62	140.62	2562
TEAM	1786101720000	140.56	140.7499	140.5	140.5	2595
TEAM	1786101780000	140.6687	140.6687	140.43	140.5	957
TEAM	1786101840000	140.6	140.79	140.6	140.79	964
TEAM	1786101900000	140.89	140.89	140.89	140.89	329
TEAM	1786101960000	140.78	140.89	140.78	140.89	439
TEAM	1786102020000	140.94	140.94	140.9	140.9	555.245143
TEAM	1786102200000	140.9389	140.9389	140.88	140.902	326.060704
TEAM	1786102260000	140.88	141	140.87	140.87	2662.567504
TEAM	1786102320000	140.9814	140.9814	140.88	140.88	1599
TEAM	1786102380000	140.78	141	140.78	141	696.344943
TEAM	1786102440000	140.78	140.9458	140.78	140.9458	346.416427
TEAM	1786102500000	140.65	140.7	140.5873	140.5873	1639
TEAM	1786102620000	141	141.54	141	141.48	5073
TEAM	1786102680000	141.55	141.8911	141.5	141.5759	2533
TEAM	1786102740000	141.82	141.82	141	141	4486
TEAM	1786102800000	141	142	141	141.08	5193
TEAM	1786102860000	141.5	142	141.5	141.5	6845
TEAM	1786102920000	141.9506	142.15	141.9506	142	6392
TEAM	1786102980000	142.5	142.62	142.5	142.6	989
TEAM	1786103040000	142.2023	143.6	142.2023	143	7310.030669
TEAM	1786103100000	143.5	143.9017	143.5	143.5775	5324.595032
TEAM	1786103160000	143.9	143.99	143.6	143.6	2983
TEAM	1786103220000	143.6	143.93	143.6	143.6155	4851
TEAM	1786103340000	143.99	143.99	143.74	143.74	1469
TEAM	1786103400000	143.6	143.6	143.5	143.5	1642
TEAM	1786103460000	143.5	143.8499	143.5	143.5	2015
TEAM	1786103520000	143.5	143.5	143	143.01	2912
TEAM	1786103580000	143.06	143.51	143.06	143.5	1887
TEAM	1786103640000	143.72	143.72	143.45	143.72	3961
TEAM	1786103700000	143.8302	143.8302	143.8302	143.8302	182.725656
TEAM	1786103760000	143.8	143.8	143.8	143.8	207
TEAM	1786103820000	143.89	144	143.89	143.95	3212
TEAM	1786103880000	144	144.45	143.8	144.45	6635
TEAM	1786103940000	144.93	144.95	144.24	144.27	3150
TEAM	1786104000000	144.3	144.99	144.2	144.2	8281
TEAM	1786104060000	144.5	144.5	144.2	144.21	1191
TEAM	1786104120000	144.21	144.3268	144.2	144.3268	1382.595032
TEAM	1786104180000	144.3268	144.35	144.11	144.31	8332.113785
TEAM	1786104240000	144.03	144.2704	144	144	1528
TEAM	1786104300000	144.256	144.49	144.256	144.33	1746.346381
TEAM	1786104360000	145	145.7	144.96	145.7	6405.078106
TEAM	1786104420000	145.7	145.868	145.5	145.868	3357
TEAM	1786104480000	145.9	145.9	145.04	145.5	2243
TEAM	1786104540000	145.5	145.9	145.09	145.5	2978
TEAM	1786104600000	145.4225	145.8422	145.01	145.8422	1708.840153
TEAM	1786104660000	145.9	146.27	145.9	146	6098
TEAM	1786104720000	146.25	146.9531	146.25	146.9327	2431.022818
TEAM	1786104780000	146.99	147.49	146.99	147.3	7624
TEAM	1786104840000	147.8	147.8225	147.01	147.5	6088.022366
TEAM	1786104900000	147.158	147.51	146.63	147.25	5815.5
TEAM	1786104960000	147.44	148.01	146.1936	147.2191	5206.512734
TEAM	1786105020000	147.5	147.98	147.5	147.82	3471.56
TEAM	1786105080000	147.5	147.8	147.23	147.23	1734.575423
TEAM	1786105140000	147.49	147.7	147.13	147.5	7022
TEAM	1786105200000	146.8747	146.8747	146.87	146.87	393
TEAM	1786105260000	147	147.1034	146.76	146.76	1859.006487
TEAM	1786105320000	146.53	146.5925	146.46	146.5925	1477
TEAM	1786105380000	146.52	146.52	146.3	146.4	1403.027407
TEAM	1786105440000	146.3	146.5	145.4804	146.3	5524
TEAM	1786105500000	145.53	145.53	145.53	145.53	717.022366
TEAM	1786105560000	145	145.56	143.77	143.99	68089.26547
TEAM	1786105620000	144.29	144.29	142.86	143	9298.903279
TEAM	1786105680000	143	144.68	142.68	144.68	13533
TEAM	1786105740000	144	144.4	144	144.4	537.48
TEAM	1786105800000	144.9127	145.22	144.61	145	10224.023279
TEAM	1786105860000	144.6	144.96	144.51	144.6	1351.30851
TEAM	1786105920000	145	146	144.81	145	16417
TEAM	1786105980000	145.36	145.36	145	145.05	1406
TEAM	1786106100000	145.36	145.5	145.36	145.5	636
TEAM	1786106160000	145	145	145	145	349
TEAM	1786106220000	145.2	146	145.2	146	1889.186
TEAM	1786106280000	145.6	145.61	145.6	145.6	753
TEAM	1786106340000	145.99	146	145.9134	146	2246
TEAM	1786106400000	145.6495	145.6495	145.6495	145.6495	1052
TEAM	1786106460000	146	146.17	145.5	145.5	3110
TEAM	1786106520000	145.5	145.5	145.25	145.25	2686.956817
TEAM	1786106580000	145.72	145.76	145.72	145.76	1089
TEAM	1786106700000	145.2056	145.2056	145.2056	145.2056	381
TEAM	1786106760000	145.5	146.05	145.144	146.05	4455.606705
TEAM	1786106820000	145.93	146	145.29	145.29	2024
TEAM	1786106880000	145.57	146	145.46	146	4319.135512
TEAM	1786107000000	146	147.02	146	147.02	5996.022818
TEAM	1786107060000	146.66	146.7	146.6	146.6	2254
TEAM	1786107120000	146.4	146.4	146.4	146.4	416
TEAM	1786107180000	146.59	147.99	146.59	147.5	9752.022366
TEAM	1786107240000	147	147.5	147	147.5	1072
TEAM	1786107300000	147.66	147.66	147.57	147.57	1104
TEAM	1786107360000	147.51	147.64	147	147.39	2635
TEAM	1786107420000	147.02	147.39	147	147.39	2237
TEAM	1786107480000	147.1872	147.1872	147.1496	147.1496	1323
TEAM	1786107540000	147.5	147.6	147.5	147.5	4584
TEAM	1786107600000	147.5183	147.7	147.1206	147.2	3021.699389
TEAM	1786107660000	147.02	147.3	147.02	147.24	934
TEAM	1786107720000	147.24	147.5	147.24	147.499	3232
TEAM	1786107780000	147.5	147.7	147.5	147.5	2955
TEAM	1786107840000	147.35	147.6	147.22	147.4187	2079
TEAM	1786107900000	147.3322	147.42	147.33	147.42	3909
TEAM	1786107960000	147.5665	147.82	147.5665	147.75	3404.991012
TEAM	1786108020000	147.8	147.98	147.3	147.79	15814
TEAM	1786108080000	148	148.4687	147.99	148	8169
TEAM	1786108140000	148.05	148.9	148.05	148.9	4173.0427
TEAM	1786108200000	148.99	149.1999	148.81	148.81	5411.786165
TEAM	1786108260000	148.79	148.9582	148.373	148.5	3410
TEAM	1786108320000	148.0794	149	148.0794	149	1951.871029
TEAM	1786108380000	149.0026	149.2	148.96	148.96	6224
TEAM	1786108440000	149.1	149.1	148.58	148.59	4131
TEAM	1786108500000	148.5913	149	148.5913	148.85	6360
TEAM	1786108560000	149	149.2	149	149	2806.156151
TEAM	1786108620000	149	149.25	149	149	18665
TEAM	1786108680000	148.95	148.95	148.5699	148.5699	3135
TEAM	1786108740000	149	149	148.5	148.5	3512
TEAM	1786108800000	148.5373	148.5373	148.15	148.525	5526
TEAM	1786108860000	148.5	148.55	148.411	148.4344	5373
TEAM	1786108920000	148.69	148.75	148	148.75	10651.671216
TEAM	1786108980000	148.8	149	148.7349	149	2820
TEAM	1786109040000	149.42	149.48	149.35	149.35	1710.807789
TEAM	1786109100000	149	149	145.85	145.89	63019.021923
TEAM	1786109160000	145.99	146.1	144.25	144.25	26161.022366
TEAM	1786109220000	144.52	145.88	143	143.76	21893.484693
TEAM	1786109280000	144.4	146.55	144.4	146.04	10032.851984
TEAM	1786109340000	145.79	146.21	145.5	145.55	15274.786165
TEAM	1786109400000	145.135	146.8	143.21	146.27	832497.212307
TEAM	1786109460000	146.19	149.49	144.3868	148.895	289021.083881
TEAM	1786109520000	149.1799	149.9	146.84	147.3	194727.109676
TEAM	1786109580000	147.295	149.9	147.0301	149.7	135750.134942
TEAM	1786109640000	149.745	151.37	149.17	150.54	307095.124661
TEAM	1786109700000	150.1334	150.75	149.23	150.22	136843.0221
TEAM	1786109760000	150.35	150.37	147.03	147.816	185324.441342
TEAM	1786109820000	147.885	149.3484	147.6301	148.4499	94062.415112
TEAM	1786109880000	148.225	149.23	147.87	148.3	93526.193595
TEAM	1786109940000	148.295	148.31	145.35	145.67	145007.54407
TEAM	1786110000000	145.67	145.97	144.72	145.095	122629.791556
TEAM	1786110060000	145.31	145.63	144.4516	144.655	238763.524849
TEAM	1786110120000	144.655	145.05	144	144.195078	100664.862534
TEAM	1786110180000	144.152	144.9	142.62	143.265	88368.320983
TEAM	1786110240000	143.265	144.02	142.8	143.575	76856.391112
TEAM	1786110300000	143.745	144.3899	143	144.33	116294.544454
TEAM	1786110360000	144.2	144.5	143.81	144.31	106005.63171
TEAM	1786110420000	144.49	145.2	144.295	144.68	92743.071767
TEAM	1786110480000	144.75	145.53	144.33	145.4499	91737.905396
TEAM	1786110540000	145.36	145.39	144.4407	144.815	78352.376588
TEAM	1786110600000	144.715	145	143.9	143.975	254749.362026
TEAM	1786110660000	144	144.37	143.09	144.0899	278960.45575
TEAM	1786110720000	143.91	144.2495	143.3404	143.86	85343.466659
TEAM	1786110780000	143.8601	144.35	143.1	143.265	59313.107957
TEAM	1786110840000	143.1	144.115	142.52	142.76	121520.478736
TEAM	1786110900000	142.76	143.12	141.78	141.945	243918.320889
TEAM	1786110960000	141.945	142.61	141.51	141.975	202986.175136
TEAM	1786111020000	141.98	143.5	141.98	143.44	74878.950368
TEAM	1786111080000	143.39	144.98	143.2404	144.265	212585.146636
TEAM	1786111140000	144.13	145.44	144	144.3114	165845.605817
TEAM	1786111200000	144.3	144.97	143.75	144.79	94312.984854
TEAM	1786111260000	144.81	144.81	143.3706	143.62	88771.033835
TEAM	1786111320000	143.71	144.69	143.67	144.3954	46217.003618
TEAM	1786111380000	144.51	147.47	144.36	147.255	146789.739976
TEAM	1786111440000	147.26	147.68	145	146.96	138340.821759
TEAM	1786111500000	146.89	147.2999	146.7	147.04	73581.208256
TEAM	1786111560000	146.96	147.27	146.56	146.895	46923.459771
TEAM	1786111620000	146.895	148.29	146.842	148.065	103547.740289
TEAM	1786111680000	147.84	148.18	147.22	147.9	76130.967059
TEAM	1786111740000	148	149.84	148	149.625	91567.929943
TEAM	1786111800000	149.625	149.71	149.01	149.41	62063.4839
TEAM	1786111860000	149.41	149.99	148.73	148.9	87250.0903
TEAM	1786111920000	148.84	149.805	148.83	149.75	124472.546262
TEAM	1786111980000	149.65	149.73	149.135	149.27	34338.865571
TEAM	1786112040000	149.275	149.5	148.75	149.2	47427.245832
TEAM	1786112100000	149.11	150.685	149.01	150.315	179554.89879
TEAM	1786112160000	150.315	150.89	149.92	150.5	74723.800946
TEAM	1786112220000	150.61	150.61	149.61	150.04	62836.262218
TEAM	1786112280000	150.04	150.3	149.67	149.6701	48635.845071
TEAM	1786112340000	149.815	149.99	149.01	149.97	54257.399694
TEAM	1786112400000	149.97	150.21	149.82	149.82	45946.870413
TEAM	1786112460000	149.83	150.3	149.83	150.08	65820.619488
TEAM	1786112520000	150.11	150.1525	149.7816	149.82	51092.311066
TEAM	1786112580000	149.875	150	149.565	149.79	46799.813278
TEAM	1786112640000	149.87	149.95	149.26	149.64	23746.243599
TEAM	1786112700000	149.49	149.66	149.245	149.43	21581.581229
TEAM	1786112760000	149.5	149.58	148.92	149.17	86599.606862
TEAM	1786112820000	149.03	149.26	148.5201	149	45504.465868
TEAM	1786112880000	148.7789	149.5	148.71	149.465	40728.027636
TEAM	1786112940000	149.465	149.85	149	149.07	43285.362692
TEAM	1786113000000	149.23	149.28	148.55	148.74	49647.194668
TEAM	1786113060000	148.65	149.17	148.5101	149.105	16594.227727
TEAM	1786113120000	149.105	149.49	148.85	149.465	21470.14125
TEAM	1786113180000	149.325	149.63	148.8	149.38	49556.019252
TEAM	1786113240000	149.33	149.505	148.685	148.86	53114.356529
TEAM	1786113300000	148.86	149.1091	148.58	148.8875	45579.341289
TEAM	1786113360000	148.8	148.99	147.73	148.025	50045.452571
TEAM	1786113420000	147.99	148.53	147.81	148.44	58924.405483
TEAM	1786113480000	148.26	148.35	147.48	147.49	29009.327982
TEAM	1786113540000	147.52	147.88	147.28	147.42	56369.105887
TEAM	1786113600000	147.32	147.87	147.27	147.87	91144.290961
TEAM	1786113660000	147.86	147.9201	147.48	147.8	15520.517501
TEAM	1786113720000	147.87	148.31	147.63	148.035	21121.428785
TEAM	1786113780000	148.035	148.2	147.795	147.815	22754.320093
TEAM	1786113840000	147.7925	147.94	147.6259	147.745	16151.322872
TEAM	1786113900000	147.75	147.95	147.49	147.575	19794.240804
TEAM	1786113960000	147.495	147.51	146.1	146.31	82441.173646
TEAM	1786114020000	146.2525	146.43	145.9511	146.2	31133.961169
TEAM	1786114080000	146.17	146.24	145.475	145.52	67477.666677
TEAM	1786114140000	145.64	145.88	145.354	145.65	45652.909507
TEAM	1786114200000	145.5	145.525	144.06	144.115	49571.510474
TEAM	1786114260000	144.16	144.59	143.89	144.001593	46795.043779
TEAM	1786114320000	144	144.3	143.84	143.935	35032.54402
TEAM	1786114380000	143.88	144.84	143.72	144.84	32614.093201
TEAM	1786114440000	144.675	144.85	144.13	144.275	18363.046645
TEAM	1786114500000	144.225	144.57	144.1301	144.57	26510.785817
TEAM	1786114560000	144.39	145.05	144.39	144.51	35424.701648
TEAM	1786114620000	144.42	145.4899	144.25	145.14	25745.971924
TEAM	1786114680000	144.965	145.255	144.5	144.5	39982.02711
TEAM	1786114740000	144.7	144.83	144.15	144.35	43622.434412
TEAM	1786114800000	144.35	144.82	144.25	144.58	18637.045994
TEAM	1786114860000	144.49	144.68	144.42	144.65	14862.713158
TEAM	1786114920000	144.78	144.86	144.5001	144.68	11950.858105
TEAM	1786114980000	144.685	144.93	144.305	144.64	37280.709796
TEAM	1786115040000	144.655	144.655	143.99	144.2	27972.890875
TEAM	1786115100000	144.205	144.67	144.19	144.445	15151.805376
TEAM	1786115160000	144.495	144.63	144.1	144.35	12471.101542
TEAM	1786115220000	144.235	144.235	143.5	143.51	23907.388031
TEAM	1786115280000	143.53	144.25	143.365	144.25	26223.737278
TEAM	1786115340000	144.255	144.59	143.6701	143.7362	21305.507374
TEAM	1786115400000	143.84	144.6999	143.84	144.24	19679.503735
TEAM	1786115460000	144.24	144.3047	143.82	143.9	18663.586455
TEAM	1786115520000	143.96	144.55	143.8	144.465	27506.583007
TEAM	1786115580000	144.44	144.6999	144.21	144.4201	15214.493833
TEAM	1786115640000	144.4525	144.63	143.9	143.995	22033.957099
TEAM	1786115700000	143.995	144.185	143.9201	144.12	45783.750218
TEAM	1786115760000	144.0326	144.25	143.98	144.13	23851.47365
TEAM	1786115820000	144.05	144.29	143.8	144.15	49634.120434
TEAM	1786115880000	144.17	144.7563	144.13	144.49	27433.415646
TEAM	1786115940000	144.485	144.72	144.36	144.485	16685.456648
TEAM	1786116000000	144.36	144.6599	144.32	144.37	45820.19688
TEAM	1786116060000	144.32	144.49	144.2824	144.39	15063.288494
TEAM	1786116120000	144.39	144.4799	144.08	144.08	12296.87621
TEAM	1786116180000	144.08	144.16	143.19	143.19	70097.055312
TEAM	1786116240000	143.3	143.62	143	143.32	89791.962373
TEAM	1786116300000	143.215	143.49	143.215	143.25	13953.206811
TEAM	1786116360000	143.21	143.32	143	143.115	15741.606451
TEAM	1786116420000	143.05	143.16	142.84	143.1595	77993.509966
TEAM	1786116480000	143.0436	143.27	142.83	143.1	26680.440218
TEAM	1786116540000	143.065	143.72	143.02	143.655	16377.185617
TEAM	1786116600000	143.5	143.77	143.5	143.73	11746.760543
TEAM	1786116660000	143.74	143.76	143.39	143.485	17337.618286
TEAM	1786116720000	143.48	143.48	143.21	143.42	42005.186419
TEAM	1786116780000	143.29	143.29	142.9	143.06	18040.52461
TEAM	1786116840000	143.035	143.4199	143.01	143.2899	17935.414534
TEAM	1786116900000	143.28	143.42	143.08	143.08	21928.095452
TEAM	1786116960000	143.11	143.51	143.0386	143.405	16746.181981
TEAM	1786117020000	143.3	143.365	143	143.04	10373.186243
TEAM	1786117080000	143.03	143.15	142.9001	143.12	14397.368627
TEAM	1786117140000	143.16	143.235	142.99	143.06	11651.286897
TEAM	1786117200000	143.07	143.4799	143.07	143.4256	15258.645552
TEAM	1786117260000	143.385	143.79	143.385	143.7	18899.685935
TEAM	1786117320000	143.6	143.9	143.6	143.745	25128.039981
TEAM	1786117380000	143.75	143.755	143.5	143.6725	16225.129777
TEAM	1786117440000	143.59	143.73	143.486	143.68	8758.360295
TEAM	1786117500000	143.66	143.7999	143.5117	143.705	10179.125964
TEAM	1786117560000	143.705	143.725	143.5	143.605	10484.516477
TEAM	1786117620000	143.54	143.77	143.5	143.685	10821.188229
TEAM	1786117680000	143.62	143.85	143.4853	143.85	19831.520213
TEAM	1786117740000	143.78	143.78	143.1	143.21	47722.98565
TEAM	1786117800000	143.11	143.41	143.11	143.41	10862.086518
TEAM	1786117860000	143.41	143.68	143.2801	143.55	14860.798015
TEAM	1786117920000	143.56	143.56	143.37	143.37	5260.066699
TEAM	1786117980000	143.56	143.81	143.49	143.74	12790.747614
TEAM	1786118040000	143.8	143.82	143.5601	143.69	6737.95418
TEAM	1786118100000	143.56	143.78	143.45	143.6899	12211.867713
TEAM	1786118160000	143.55	143.69	143.53	143.595	4387.627352
TEAM	1786118220000	143.49	143.67	143.41	143.65	29777.734049
TEAM	1786118280000	143.7	143.78	143.47	143.49	9108.608163
TEAM	1786118340000	143.52	143.6	143.48	143.5	6745.131186
TEAM	1786118400000	143.505	143.95	143.505	143.895	13285.684821
TEAM	1786118460000	143.84	143.95	143.72	143.79	9870.773688
TEAM	1786118520000	143.67	144.06	143.53	143.62	32406.014403
TEAM	1786118580000	143.58	143.65	143.49	143.49	18388.419733
TEAM	1786118640000	143.51	143.765	143.45	143.68	12848.986481
TEAM	1786118700000	143.58	143.85	143.5	143.66	29811.173382
TEAM	1786118760000	143.68	143.76	143.59	143.645	10337.9861
TEAM	1786118820000	143.67	143.85	143.6039	143.71	9266.012715
TEAM	1786118880000	143.77	144.4	143.77	144.14	14078.475425
TEAM	1786118940000	144.145	144.145	143.835	143.91	10473.613599
TEAM	1786119000000	143.91	144.46	143.89	144.36	13857.871259
TEAM	1786119060000	144.36	144.36	143.97	144.14	17192.271679
TEAM	1786119120000	144.14	144.24	144.005	144.1	11242.598166
TEAM	1786119180000	144.135	144.56	144.135	144.495	15285.437416
TEAM	1786119240000	144.5	144.5	144.18	144.29	8916.288525
TEAM	1786119300000	144.395	144.4775	144.3	144.355	8316.245033
TEAM	1786119360000	144.41	144.5	144.19	144.46	14732.440596
TEAM	1786119420000	144.465	144.6	144.35	144.37	19560.8124
TEAM	1786119480000	144.44	144.83	144.44	144.81	19905.499692
TEAM	1786119540000	144.69	144.77	144.445	144.67	32161.007692
TEAM	1786119600000	144.63	144.75	144.53	144.74	5061.680056
TEAM	1786119660000	144.64	144.86	144.64	144.86	21381.575357
TEAM	1786119720000	144.77	144.83	144.61	144.775	20593.55688
TEAM	1786119780000	144.775	145.15	144.72	145.07	54012.015963
TEAM	1786119840000	145.105	145.18	145.04	145.155	10989.729314
TEAM	1786119900000	145.2	145.34	145.01	145.09	15785.911248
TEAM	1786119960000	145.09	145.48	145.075	145.48	15957.973623
TEAM	1786120020000	145.425	145.76	145.425	145.57	23386.734444
TEAM	1786120080000	145.59	145.7332	145.32	145.58	20555.146355
TEAM	1786120140000	145.598254	145.96	145.565	145.935	17726.861474
TEAM	1786120200000	145.9	145.93	145.585	145.75	17024.421144
TEAM	1786120260000	145.67	145.9894	145.67	145.845	5593.379302
TEAM	1786120320000	145.845	145.9509	145.72	145.755	11769.315111
TEAM	1786120380000	145.78	146.21	145.67	146.21	24439.657156
TEAM	1786120440000	146.21	146.41	146.2	146.36	14445.375685
TEAM	1786120500000	146.31	146.38	146.25	146.295	14630.921289
TEAM	1786120560000	146.295	146.34	146.1405	146.24	12777.294782
TEAM	1786120620000	146.22	146.22	145.79	145.875	25476.216608
TEAM	1786120680000	145.81	146.1481	145.72	145.95	35754.331247
TEAM	1786120740000	145.8901	146.1085	145.8901	146.025	19882.801733
TEAM	1786120800000	146.1	146.16	145.97	146.16	15220.643244
TEAM	1786120860000	146.12	146.12	145.95	146.0151	8713.799078
TEAM	1786120920000	146.01	146.3	146.01	146.16	10900.727016
TEAM	1786120980000	146.205	146.4703	146.205	146.4703	16712.955173
TEAM	1786121040000	146.42	146.5	146.35	146.47	12108.915386
TEAM	1786121100000	146.395	146.43	146.29	146.375	13223.28835
TEAM	1786121160000	146.35	146.39	146.14	146.17	14446.590359
TEAM	1786121220000	146.17	146.34	146.14	146.31	10601.505987
TEAM	1786121280000	146.25	146.25	145.33	145.75	38854.270577
