AAON|2026-06-01|COILED|36|93.67|91.01|93.17|484831
AAON|2026-06-01|COILED|37|91.59|85.77|90.77|444925
AAON|2026-06-01|COILED|38|88.87|85.47|87.37|837483
AAON|2026-06-01|COILED|39|81.95|79.0001|80.88|495996
AAON|2026-06-01|COILED|40|83.08|80.085|81.25|638513
AAON|2026-06-02|COILED|1|148.5|140|143.5|1222613
AAON|2026-06-02|COILED|2|141.295|136.01|138.66|1114554
AAON|2026-06-02|COILED|3|142.95|137.8901|140.2|1034770
AAON|2026-06-02|COILED|4|143.34|132.63|142.26|930345
AAON|2026-06-02|COILED|5|145.87|138.86|139.54|1027449
AAON|2026-06-02|COILED|6|142.44|137.68|141.12|1155621
AAON|2026-06-02|COILED|7|137.0899|128.3669|134.6|943930
AAON|2026-06-02|COILED|8|133.79|127.89|132.39|1037611
AAON|2026-06-02|COILED|9|133.93|128.57|133.76|883992
AAON|2026-06-02|COILED|10|134.38|126.67|130.27|1062861
AAON|2026-06-02|COILED|11|136.09|130.75|133.94|936892
AAON|2026-06-02|COILED|12|136.63|130|135.49|1159126
AAON|2026-06-02|COILED|13|141.27|132.92|140|1005541
AAON|2026-06-02|COILED|14|139.3223|128.98|135.37|1523285
AAON|2026-06-02|COILED|15|139.055|126.165|133.66|1738079
AAON|2026-06-02|COILED|16|146.415|136.0501|141.7|1393347
AAON|2026-06-02|COILED|17|140.82|129.3001|139.66|1934534
AAON|2026-06-02|COILED|18|149|125.23|129.25|7690748
AAON|2026-06-02|COILED|19|99.99|94.33|98.3|2117501
AAON|2026-06-02|COILED|20|94.66|88.49|93.66|1306202
AAON|2026-06-02|COILED|21|94.79|90.71|91.9|514550
AAON|2026-06-02|COILED|22|96.54|92.74|93.59|490926
AAON|2026-06-02|COILED|23|94.19|86.54|93.31|701146
AAON|2026-06-02|COILED|24|89.5|86.36|86.47|561277
AAON|2026-06-02|COILED|25|90.81|85.6338|88.08|782799
AAON|2026-06-02|COILED|26|101|91.01|91.64|1567454
AAON|2026-06-02|COILED|27|101.9799|96.38|99.59|906527
AAON|2026-06-02|COILED|28|100.525|96.6281|98.71|621635
AAON|2026-06-02|COILED|29|98.205|95.36|96.86|669372
AAON|2026-06-02|COILED|30|100.47|94.8364|95.74|640480
AAON|2026-06-02|COILED|31|98.29|92.82|97.9|623700
AAON|2026-06-02|COILED|32|98.22|93.0975|93.98|2148973
AAON|2026-06-02|COILED|33|92.9|90|91.48|780333
AAON|2026-06-02|COILED|34|93.53|87.32|92.6|1414562
AAON|2026-06-02|COILED|35|96.205|92.51|93.81|789339
AAON|2026-06-02|COILED|36|93.79|89.79|93.54|585382
AAON|2026-06-02|COILED|37|93.67|91.01|93.17|484831
AAON|2026-06-02|COILED|38|91.59|85.77|90.77|444925
AAON|2026-06-02|COILED|39|88.87|85.47|87.37|837483
AAON|2026-06-02|COILED|40|81.95|79.0001|80.88|495996
AAON|2026-06-03|COILED|1|150.4599|141.13|148.25|1164621
AAON|2026-06-03|COILED|2|148.5|140|143.5|1222613
AAON|2026-06-03|COILED|3|141.295|136.01|138.66|1114554
AAON|2026-06-03|COILED|4|142.95|137.8901|140.2|1034770
AAON|2026-06-03|COILED|5|143.34|132.63|142.26|930345
AAON|2026-06-03|COILED|6|145.87|138.86|139.54|1027449
AAON|2026-06-03|COILED|7|142.44|137.68|141.12|1155621
AAON|2026-06-03|COILED|8|137.0899|128.3669|134.6|943930
AAON|2026-06-03|COILED|9|133.79|127.89|132.39|1037611
AAON|2026-06-03|COILED|10|133.93|128.57|133.76|883992
AAON|2026-06-03|COILED|11|134.38|126.67|130.27|1062861
AAON|2026-06-03|COILED|12|136.09|130.75|133.94|936892
AAON|2026-06-03|COILED|13|136.63|130|135.49|1159126
AAON|2026-06-03|COILED|14|141.27|132.92|140|1005541
AAON|2026-06-03|COILED|15|139.3223|128.98|135.37|1523285
AAON|2026-06-03|COILED|16|139.055|126.165|133.66|1738079
AAON|2026-06-03|COILED|17|146.415|136.0501|141.7|1393347
AAON|2026-06-03|COILED|18|140.82|129.3001|139.66|1934534
AAON|2026-06-03|COILED|19|149|125.23|129.25|7690748
AAON|2026-06-03|COILED|20|99.99|94.33|98.3|2117501
AAON|2026-06-03|COILED|21|94.66|88.49|93.66|1306202
AAON|2026-06-03|COILED|22|94.79|90.71|91.9|514550
