GFS|2026-08-10|50.18|54.0315|68.5942|10.8|2170|50.05
GFS|2026-08-11|50.36|53.403|68.0112|11|2167|50.82
GFS|2026-08-12|50.971|52.9915|67.4762|12.2|2130|53.18
GFS|2026-08-13|51.251|52.714|66.838|10.7|2177|52.69
GFS|2026-08-14|51.71|52.569|66.2098|24|1857|54.58
GH|2026-08-07|155.536|154.817|146.2776|91.4|208|168.48
GH|2026-08-10|157.71|155.2575|146.9574|94|148|167.21
GH|2026-08-11|159.857|155.5065|147.6654|89.5|257|165.09
GH|2026-08-12|161.961|155.614|148.3848|88.6|277|165.11
GH|2026-08-13|162.68|155.841|148.9722|83.9|394|159.54
GH|2026-08-14|162.202|155.908|149.5758|85.2|362|157.21
GIII|2026-08-07|36.296|35.728|34.569|49.8|1211|35.46
GIII|2026-08-10|36.217|35.76|34.6132|42|1412|35.14
GIII|2026-08-11|35.947|35.7565|34.6488|34.9|1586|34.11
GIII|2026-08-12|35.639|35.669|34.6738|25.2|1816|33.46
GIII|2026-08-13|35.35|35.564|34.6982|28|1755|33.8
GIII|2026-08-14|35.099|35.488|34.7304|26.2|1803|33.9
GLBE|2026-08-07|40.274|38.711|35.777|90.3|234|42.32
GLBE|2026-08-10|40.613|38.8345|35.9982|89.1|265|41.15
GLBE|2026-08-11|40.809|38.94|36.2026|89.8|249|40.86
GLBE|2026-08-12|40.838|39.0185|36.3386|87.7|300|40.55
GLBE|2026-08-13|41.07|39.2105|36.5164|91|220|42.19
GLBE|2026-08-14|41.375|39.4225|36.7278|89.9|247|42.36
GLOB|2026-08-07|36.719|34.1805|34.3244|39.8|1452|37.4
GLOB|2026-08-10|37.31|34.502|34.2968|48.9|1243|38.55
GLOB|2026-08-11|37.697|34.905|34.2692|55.5|1084|38.98
GLOB|2026-08-12|37.756|35.243|34.1552|56.5|1057|38.74
GLOB|2026-08-13|38.216|35.6825|34.1294|71.3|701|40.99
GLOB|2026-08-14|38.294|35.94|34.0836|48.6|1256|37.38
GME|2026-08-07|20.479|21.1495|21.5562|2.7|2346|19.16
GME|2026-08-10|20.206|20.9875|21.4984|3.1|2357|18.79
GME|2026-08-11|19.872|20.807|21.4512|3.2|2357|18.82
GME|2026-08-12|19.542|20.621|21.3948|2.7|2360|18.54
GME|2026-08-13|19.211|20.4535|21.3478|3.3|2357|18.57
GME|2026-08-14|18.905|20.292|21.2774|3.3|2364|18.66
GO|2026-08-07|9.523|9.4782|9.4405|79.4|497|9.91
GO|2026-08-10|9.564|9.4742|9.4647|76.6|570|9.83
GO|2026-08-11|9.635|9.4742|9.4911|78|537|9.83
GO|2026-08-12|9.738|9.4985|9.5307|79.5|497|10.17
GO|2026-08-13|9.902|9.5595|9.5773|88.9|272|10.8
GO|2026-08-14|10.096|9.644|9.6345|91.2|215|11.13
GRND|2026-08-07|17.093|16.187|14.457|90.2|238|16.58
GRND|2026-08-10|17.18|16.222|14.526|85.4|356|16.35
GRND|2026-08-11|17.143|16.2515|14.6006|86.7|325|16.23
GRND|2026-08-12|17.009|16.256|14.6656|86.5|329|15.87
GRND|2026-08-13|16.889|16.2555|14.7464|83.7|398|15.75
GRND|2026-08-14|16.756|16.293|14.8486|85.1|364|16.01
GRRR|2026-08-07|11.847|12.464|15.8094|46.3|1295|13.15
GRRR|2026-08-10|11.983|12.314|15.7244|55.4|1085|13.49
GRRR|2026-08-11|12.218|12.1755|15.5948|60.5|962|14
GRRR|2026-08-12|12.617|12.313|15.4648|66.8|806|14.64
GRRR|2026-08-13|13.013|12.5105|15.3378|73.4|649|15.43
GRRR|2026-08-14|13.541|12.727|15.2994|79.9|491|16.37
HAS|2026-08-07|92.994|88.3795|85.082|69.5|735|93.52
HAS|2026-08-10|93.382|89.1275|85.2442|72.9|659|94.49
HAS|2026-08-11|93.452|90.0585|85.4616|71.9|685|97.04
HAS|2026-08-12|93.424|90.7775|85.658|60.3|963|94.89
HAS|2026-08-13|93.641|91.508|85.9144|70.6|717|96.7
HAS|2026-08-14|93.917|92.2655|86.1658|68.7|766|96.7
HLIT|2026-08-07|11.545|11.965|13.6146|32.1|1638|11.84
HLIT|2026-08-10|11.57|11.8615|13.5066|25.3|1817|11.6
HLIT|2026-08-11|11.609|11.7505|13.4334|20|1950|11.45
HLIT|2026-08-12|11.749|11.701|13.3572|36.1|1550|12
HLIT|2026-08-13|11.935|11.745|13.3072|65.8|834|13.08
HLIT|2026-08-14|12.172|11.8395|13.2924|76.7|570|13.92
HPE|2026-08-07|49.476|48.232|47.5766|88.7|273|53.22
HPE|2026-08-10|50.125|48.604|47.906|91|220|54.68
HPE|2026-08-11|51.004|48.845|48.1328|91.1|217|54.38
HPE|2026-08-12|52.439|49.415|48.3686|96|97|58.79
HPE|2026-08-13|53.707|50.1495|48.442|95.9|101|59.82
HPE|2026-08-14|54.788|50.794|48.5132|94.4|137|58.71
HRB|2026-08-07|45.205|43.0685|39.7742|88.5|279|46.19
HRB|2026-08-10|45.565|43.322|39.9268|87.3|310|45.93
HRB|2026-08-11|45.738|43.6085|40.0904|91|220|46.67
HRB|2026-08-12|46.438|44.2605|40.3826|98.1|46|54.18
HRB|2026-08-13|47.343|44.835|40.6778|97.5|62|53.34
HRB|2026-08-14|48.332|45.427|40.997|97.5|61|53.92
HTFL|2026-08-07|26.428|25.8495|28.7907|69.8|730|28.82
HTFL|2026-08-10|26.826|26.009|28.7431|71.5|693|29.35
HTFL|2026-08-11|27.221|26.2115|28.7143|67|804|29.54
HTFL|2026-08-12|27.702|26.3415|28.6913|69.1|750|29.85
HTFL|2026-08-13|28.22|26.5935|28.7205|73.8|639|31.01
HTFL|2026-08-14|29.905|27.4535|28.9851|96.6|84|42.08
HUT|2026-08-07|99.505|101.3185|110.4055|35.1|1565|88.59
HUT|2026-08-10|97.612|100.643|109.6339|22.7|1882|85.66
HUT|2026-08-11|96.376|100.1655|108.9129|23|1875|88.78
HUT|2026-08-12|96.635|99.5525|108.0807|23.5|1856|90.77
HUT|2026-08-13|94.103|99.1045|107.0793|16.2|2044|82.95
HUT|2026-08-14|91.884|98.804|106.1623|14.9|2080|85.44
HYMC|2026-08-07|21.711|20.9827|23.8139|49|1229|26.54
HYMC|2026-08-10|22.397|21.3257|23.6963|56|1072|27.29
HYMC|2026-08-11|23.138|21.6092|23.5859|64.4|868|27.53
HYMC|2026-08-12|23.967|21.9372|23.4781|67.8|783|27.45
HYMC|2026-08-13|24.617|22.344|23.3331|56.6|1059|26.57
HYMC|2026-08-14|25.371|22.745|23.2315|57.9|1029|27.07
IBRX|2026-08-07|7.172|7.3912|7.6278|38.8|1476|7.64
IBRX|2026-08-10|7.222|7.3763|7.6232|35.2|1576|7.49
IBRX|2026-08-11|7.285|7.3623|7.6248|30.9|1683|7.6
IBRX|2026-08-12|7.376|7.3628|7.6348|57.1|1042|7.74
IBRX|2026-08-13|7.396|7.3728|7.6432|45.9|1319|7.65
IBRX|2026-08-14|7.436|7.3673|7.651|54.7|1107|7.57
IDCC|2026-08-07|302.4665|282.1955|276.1884|88|291|344.56
IDCC|2026-08-10|311.3655|286.532|278.1384|88.8|274|348.25
IDCC|2026-08-11|319.1525|290.1612|279.858|85.5|355|338.07
IDCC|2026-08-12|328.1815|294.2222|281.7198|84.5|378|351.43
IDCC|2026-08-13|332.2555|298.1463|283.4212|80.3|481|344.07
IDCC|2026-08-14|336.138|302.3062|285.1614|79.5|503|343.65
IMAX|2026-08-07|48.761|44.25|42.2032|90|241|48.49
IMAX|2026-08-10|49.371|44.893|42.4428|94.5|134|51.21
IMAX|2026-08-11|49.701|45.498|42.661|93.6|156|50.59
IMAX|2026-08-12|49.967|46.102|42.8776|92.1|193|51.32
IMAX|2026-08-13|50.533|46.8165|43.1328|90.8|226|53.26
IMAX|2026-08-14|51.037|47.498|43.4108|91|221|52.88
IMVT|2026-08-07|39.254|39.3195|37.0778|76.4|569|39.95
IMVT|2026-08-10|39.234|39.379|37.2056|77.7|543|39.89
IMVT|2026-08-11|39.437|39.487|37.3582|84.8|371|40.93
IMVT|2026-08-12|39.836|39.623|37.553|89.4|257|42.6
IMVT|2026-08-13|40.07|39.766|37.771|84.3|384|41.82
IMVT|2026-08-14|40.39|39.844|37.9844|84.6|377|41.82
INBX|2026-08-07|83.275|85.4988|91.1553|56.3|1054|88.66
INBX|2026-08-10|84.341|85.546|90.9379|78.3|528|93.11
INBX|2026-08-11|85.611|85.5045|90.7053|72.1|681|92.38
INBX|2026-08-12|87.522|85.8615|90.6867|84.4|379|98.36
INBX|2026-08-13|88.75|86.2585|90.7543|76.3|578|97.01
INBX|2026-08-14|89.382|86.3075|90.6173|54.9|1104|88.37
INFQ|2026-08-07|10.427|10.0355|12.5476|58.5|1002|11.91
INFQ|2026-08-10|10.62|10.1135|12.426|58.3|1015|11.69
INFQ|2026-08-11|10.846|10.182|12.338|60.7|958|11.82
INFQ|2026-08-12|11.199|10.3065|12.2314|56.7|1050|12.36
INFQ|2026-08-13|11.419|10.4625|12.0776|53.1|1144|12.18
INFQ|2026-08-14|11.722|10.651|11.9866|61.9|932|12.86
INOD|2026-08-07|62.592|62.5645|79.5632|46.6|1288|62.33
INOD|2026-08-10|62.8735|62.2698|78.8207|40.8|1441|62.225
INOD|2026-08-11|63.3885|62.0482|77.9753|38.3|1503|62.71
INOD|2026-08-12|63.9955|61.8563|76.8983|40|1455|61.47
INOD|2026-08-13|64.2015|61.9143|75.8565|48.1|1265|62.13
INOD|2026-08-14|64.3035|62.0663|74.9681|66.2|827|63.85
INSM|2026-08-07|107.194|107.6695|105.3025|74.7|610|131.1
INSM|2026-08-10|110.196|108.95|105.8301|76.4|574|134.75
INSM|2026-08-11|113.04|110.073|106.3433|73.8|639|132.57
INSM|2026-08-12|115.956|111.1965|106.8683|75.4|598|132.28
INSM|2026-08-13|118.44|112.14|107.3203|69.7|739|126.33
INSM|2026-08-14|120.954|112.911|107.7179|67.5|794|123.74
INSP|2026-08-07|54.97|52.9505|47.5206|86.5|327|60.16
INSP|2026-08-10|55.849|53.3685|47.8536|82.9|417|59.72
INSP|2026-08-11|56.565|53.8675|48.209|81.2|459|59.13
INSP|2026-08-12|57.286|54.2565|48.5578|83.3|406|58.28
INSP|2026-08-13|58.104|54.5895|48.9102|78.5|525|58.2
INSP|2026-08-14|58.793|54.9145|49.2434|80.9|468|57.1
IREN|2026-08-07|37.324|37.898|47.1738|59.8|970|41.23
IREN|2026-08-10|37.569|37.886|46.6676|14.2|2088|38.74
IREN|2026-08-11|38.151|37.944|46.1918|16.1|2044|39.75
IREN|2026-08-12|39.587|38.2135|45.7586|45.2|1331|43.67
IREN|2026-08-13|40.237|38.71|45.3218|53.2|1142|44.76
IREN|2026-08-14|40.963|39.232|44.8934|52.4|1165|44.06
JBIO|2026-08-07|20.515|20.537|19.7584|85.4|352|21.96
JBIO|2026-08-10|20.693|20.5585|19.7762|90.1|242|21.73
JBIO|2026-08-11|20.958|20.609|19.8024|89.1|267|22.35
JBIO|2026-08-12|21.344|20.6765|19.8948|93|171|23.21
JBIO|2026-08-13|21.725|20.843|20.016|91.6|205|23.81
JBIO|2026-08-14|22.221|21.0355|20.1584|94.1|144|24.71
JBL|2026-08-07|320.805|318.092|345.1192|68|772|341.22
JBL|2026-08-10|323.319|318.8255|344.5788|59.6|984|336.63
JBL|2026-08-11|328.685|320.315|344.4198|70.6|717|356.61
JBL|2026-08-12|336.587|322.664|344.5436|76|583|366.16
JBL|2026-08-13|342.771|325.829|344.4876|71.1|705|370.36
JBL|2026-08-14|347.576|328.9335|344.1688|65.8|836|363.1
JOYY|2026-08-07|74.3035|72.7628|69.6339|75.5|591|74.44
JOYY|2026-08-10|74.3115|73.0192|69.8129|72.7|665|74.88
JOYY|2026-08-11|74.1695|73.2043|69.9325|65.6|839|73.41
JOYY|2026-08-12|74.1865|73.3663|70.0485|61.2|941|74.16
JOYY|2026-08-13|74.1015|73.5087|70.1177|49|1244|72.17
JOYY|2026-08-14|74.0465|73.6562|70.2389|50|1222|73.02
KC|2026-08-07|11.32|10.598|10.6308|59.6|974|12.33
KC|2026-08-10|11.523|10.6765|10.6176|55.6|1080|11.96
KC|2026-08-11|11.687|10.7775|10.607|52.1|1167|11.75
KC|2026-08-12|11.872|10.8635|10.5754|53.6|1126|11.75
KC|2026-08-13|11.999|10.931|10.5296|51.6|1180|11.41
KC|2026-08-14|12.055|11.0395|10.509|61.1|952|11.71
KLAR|2026-08-07|19.47|19.0865|18.5862|85.8|344|19.9
KLAR|2026-08-10|19.583|19.104|18.6298|81.8|444|19.62
KLAR|2026-08-11|19.615|19.074|18.6446|71.8|687|19.03
KLAR|2026-08-12|19.665|19.051|18.669|83.6|399|19.12
KLAR|2026-08-13|19.833|19.124|18.7322|90.7|227|20.68
KLAR|2026-08-14|20.018|19.226|18.809|92.6|181|20.79
KMT|2026-08-07|34.387|34.442|34.3074|17.9|1980|33.13
KMT|2026-08-10|34.014|34.3375|34.266|7.5|2250|31.59
KMT|2026-08-11|33.477|34.1335|34.2148|4.3|2331|30.24
KMT|2026-08-12|33.2|33.9345|34.1956|4.7|2312|30.78
KMT|2026-08-13|32.906|33.677|34.132|3.7|2347|30.38
KMT|2026-08-14|32.631|33.551|34.103|3.9|2349|31.22
KOPN|2026-08-11|3.9855|3.8892|4.3373|89.3|261|5.2
KOPN|2026-08-12|4.1715|3.9287|4.3223|90.1|242|5.02
KOPN|2026-08-14|4.495|4.0702|4.2831|93.2|168|5.5
KSS|2026-08-07|19.289|18.434|17.5116|91.2|213|19.3
KSS|2026-08-10|19.343|18.558|17.5804|84.3|383|19.03
KSS|2026-08-11|19.283|18.661|17.663|75.5|598|18.49
KSS|2026-08-12|19.304|18.7695|17.7504|73.6|641|19.27
KSS|2026-08-13|19.316|18.876|17.8258|80.6|473|19.62
KSS|2026-08-14|19.323|18.9715|17.8996|76|587|19.21
KTOS|2026-08-07|50.934|49.408|52.6692|58.4|1003|60.77
KTOS|2026-08-10|52.231|50.181|52.6138|62.7|908|62.42
KTOS|2026-08-11|53.74|50.8495|52.6058|71.1|704|63.73
KTOS|2026-08-12|55.734|51.5565|52.6124|70.7|712|63.82
KTOS|2026-08-13|57.396|52.348|52.6028|65.2|849|62.79
KTOS|2026-08-14|59.194|53.2755|52.7258|72.2|679|64.58
KURA|2026-08-07|9.342|10.08|10.0692|25.2|1803|9.57
KURA|2026-08-10|9.312|10.027|10.0668|41|1436|9.85
KURA|2026-08-11|9.374|9.9615|10.0614|38.1|1508|9.93
KURA|2026-08-12|9.475|9.892|10.0795|43.4|1373|9.94
KURA|2026-08-13|9.553|9.852|10.1019|47.8|1274|10.09
KURA|2026-08-14|9.738|9.852|10.146|76.4|577|10.86
KYMR|2026-08-07|105.598|108.903|100.4925|57.5|1026|107.52
KYMR|2026-08-10|105.451|108.812|101.0349|68.8|761|108.58
KYMR|2026-08-11|105.797|108.689|101.5989|68.2|776|109.62
KYMR|2026-08-12|106.675|108.6845|102.3101|80.8|466|114.03
KYMR|2026-08-13|107.416|108.706|103.1727|78.8|518|114.42
KYMR|2026-08-14|108.815|108.787|104.0563|84|391|117.39
LFST|2026-08-07|10.687|10.8945|9.8504|70.3|717|10.84
LFST|2026-08-10|10.789|10.9455|9.9322|89.6|254|11.9
LFST|2026-08-11|10.815|10.981|10.008|82.1|438|11.5
LFST|2026-08-12|10.952|11.044|10.0938|92.9|173|12.23
LFST|2026-08-13|11.1|11.0905|10.183|91.3|213|12.22
LFST|2026-08-14|11.294|11.1325|10.2814|93|172|12.42
LIFE|2026-08-07|23.8425|21.3558|19.2099|100|2|31.61
LIFE|2026-08-10|25.1375|22.0117|19.4669|100|2|32.43
LIFE|2026-08-11|26.6025|22.6923|19.7579|100|2|33.45
LIFE|2026-08-12|27.9775|23.4567|20.0521|100|2|33.59
LIFE|2026-08-13|29.4305|24.2718|20.4028|99.8|6|34.8
LIFE|2026-08-14|30.7905|25.0403|20.7454|99.8|5|34.02
LIND|2026-08-07|31.629|29.4038|26.6083|98.5|37|33.95
LIND|2026-08-10|32.124|29.7312|26.8095|97.5|62|33.04
LIND|2026-08-11|32.434|30.0642|27.0073|95.9|102|32.84
LIND|2026-08-12|32.881|30.4652|27.2325|97.4|64|34.22
LIND|2026-08-13|33.35|30.814|27.4681|97.1|72|34.48
LIND|2026-08-14|33.75|31.1095|27.7049|96.5|86|33.58
LPTH|2026-08-07|11.2105|11.2707|13.3404|64.2|864|13.06
LPTH|2026-08-10|11.3755|11.3477|13.2288|54.8|1101|12.57
LPTH|2026-08-11|11.6475|11.4262|13.151|44.6|1350|13.09
LPTH|2026-08-12|12.0815|11.5418|13.0945|61.9|925|13.73
LPTH|2026-08-13|12.361|11.6713|13.0353|36.3|1553|13.12
LPTH|2026-08-14|12.841|11.9067|13.0263|82.7|423|15.17
LRCX|2026-08-07|294.12|307.9975|337.835|51.5|1170|311.35
LRCX|2026-08-10|295.599|306.8215|337.603|44.4|1353|306.4
LRCX|2026-08-11|299.779|305.087|337.4676|40.2|1456|311.41
LRCX|2026-08-12|307.155|304.621|337.6474|55.4|1083|326.11
LRCX|2026-08-13|311.084|305.4235|337.6994|54.3|1115|337.01
LRCX|2026-08-14|315.018|306.3765|337.4724|57|1051|332.36
LUNR|2026-08-07|13.404|13.755|20.8884|31.1|1662|16.4
LUNR|2026-08-10|13.651|13.7865|20.29|26|1801|15.78
LUNR|2026-08-11|14.062|13.865|19.743|26.2|1798|16.48
LUNR|2026-08-12|14.618|13.97|19.3178|32|1650|16.95
LUNR|2026-08-13|15.149|14.176|18.8776|35.2|1579|17.56
LUNR|2026-08-14|15.816|14.4505|18.5812|39.7|1474|19.01
LZB|2026-08-07|40.908|40.1875|39.2504|79.7|491|42.14
LZB|2026-08-10|41.01|40.319|39.3154|73.2|653|41.4
LZB|2026-08-11|41.034|40.467|39.3946|76.7|569|41.54
LZB|2026-08-12|41.047|40.5235|39.4682|69.1|751|41.06
LZB|2026-08-13|41.206|40.5815|39.574|71.6|693|41.72
LZB|2026-08-14|41.453|40.6805|39.6856|69.5|746|41.85
MANE|2026-08-07|108.39|109.7925|108.1588|83.3|403|114.39
MANE|2026-08-10|108.323|109.821|108.3162|84.4|381|110.75
MANE|2026-08-11|108.064|109.76|108.477|73.1|656|108.95
MANE|2026-08-12|108.193|109.0275|108.6278|71.6|690|109.05
MANE|2026-08-13|108.83|109.286|108.8842|65.9|833|111
MANE|2026-08-14|109.601|109.3555|109.2036|78.1|536|112.71
MGM|2026-08-07|45.246|45.7135|46.6818|25.7|1791|44.47
MGM|2026-08-10|44.952|45.5195|46.6904|18.8|1976|43.36
MGM|2026-08-11|44.745|45.3925|46.6996|27.1|1777|44.13
MGM|2026-08-12|44.56|45.2495|46.5654|28|1747|43.98
MGM|2026-08-13|44.401|45.108|46.4796|31.7|1666|44.07
MGM|2026-08-14|44.354|45.0065|46.3956|23.1|1880|44.1
MICC|2026-08-07|18.583|18.459|17.8484|72.8|657|19.27
MICC|2026-08-10|18.699|18.496|17.9048|71.9|684|19.2
MICC|2026-08-11|18.792|18.542|17.9694|80.1|485|19.43
MICC|2026-08-12|18.935|18.5915|18.0382|78.9|513|19.67
MICC|2026-08-13|19.07|18.655|18.104|83|416|20.09
MICC|2026-08-14|19.167|18.699|18.1612|79.8|494|19.58
MLTX|2026-08-07|18.357|18.929|19.0488|16.9|2003|18.26
MLTX|2026-08-10|18.102|18.775|19.0218|11.3|2157|17.33
MLTX|2026-08-11|17.89|18.6285|18.97|7|2265|16.59
MLTX|2026-08-12|17.775|18.492|18.9382|10|2183|17.23
MLTX|2026-08-13|17.526|18.3665|18.9108|4.9|2318|16.5
MLTX|2026-08-14|17.329|18.206|18.8748|4.9|2325|16.47
MMYT|2026-08-07|58.35|56.0075|51.9034|91.6|204|60.01
MMYT|2026-08-10|59.207|56.199|52.175|94.4|136|60.91
MMYT|2026-08-11|59.976|56.482|52.4684|91.1|218|61.41
MMYT|2026-08-12|60.292|56.736|52.7282|93.4|161|60.31
MMYT|2026-08-13|60.658|57.063|53.0062|94.3|140|60.74
MMYT|2026-08-14|61.005|57.353|53.3268|94.3|141|60.42
MNDY|2026-08-07|88.962|83.47|80.9444|85.1|360|93.13
MNDY|2026-08-10|89.614|83.559|81.167|80.5|476|88.62
MNDY|2026-08-11|89.652|83.8405|81.244|81.8|444|87.47
MNDY|2026-08-12|89.222|84.1025|81.0536|79.2|506|85.95
MNDY|2026-08-13|89.835|84.8655|81.1092|92.2|190|94.29
MNDY|2026-08-14|89.872|85.307|81.1406|85.6|353|87.52
MOD|2026-08-07|199.183|217.9615|249.4476|2.4|2352|195.6
MOD|2026-08-10|195.244|215.798|247.8538|2.8|2364|191.01
MOD|2026-08-11|194.27|214.2355|246.242|3|2363|198.32
MOD|2026-08-12|196.419|212.614|244.4622|2.2|2373|199.53
MOD|2026-08-13|197.379|211.478|242.3946|2.3|2382|203.51
MOD|2026-08-14|198.223|210.486|240.544|2.9|2373|209.5
MPWR|2026-08-07|1339.7535|1343.8553|1421.7199|54.6|1096|1401.54
MPWR|2026-08-10|1343.9555|1348.3412|1416.6785|40.6|1445|1381.1
MPWR|2026-08-11|1355.9655|1349.6263|1413.3965|37.1|1533|1402.11
MPWR|2026-08-12|1373.5905|1353.2438|1411.0489|36.3|1546|1425.01
MPWR|2026-08-13|1378.2275|1356.0887|1405.8001|14.7|2080|1362.55
MPWR|2026-08-14|1375.8255|1360.5892|1400.0425|30.7|1694|1402.01
MRAM|2026-08-07|15.214|15.5197|20.5453|69.7|731|16.64
MRAM|2026-08-10|15.312|15.4697|20.2387|63.4|892|15.93
MRAM|2026-08-11|15.559|15.4173|20.0399|50.1|1216|16.44
MRAM|2026-08-12|15.972|15.4503|19.7789|56.1|1066|17.06
MRAM|2026-08-13|16.209|15.558|19.5133|43.1|1387|16.83
MRAM|2026-08-14|16.644|15.7745|19.3195|75.2|606|18.88
MRVL|2026-08-07|195.0545|199.5598|240.8913|73.6|638|218.72
MRVL|2026-08-10|196.9935|199.1112|240.9659|60|974|208.56
MRVL|2026-08-11|200.7775|198.6048|241.1121|51.7|1177|212.31
MRVL|2026-08-12|206.1455|199.1457|241.0651|52.6|1151|217.08
MRVL|2026-08-13|210.0335|200.8398|239.6929|56.9|1052|222.18
MRVL|2026-08-14|213.4795|202.5068|238.1003|68.4|774|222.02
MRX|2026-08-07|63.825|64.0247|62.3731|66.5|809|60.81
MRX|2026-08-10|63.42|63.8085|62.5481|45.5|1326|60.55
MRX|2026-08-11|62.997|63.521|62.6879|32.9|1634|59.93
MRX|2026-08-12|63.796|63.824|63.0423|82.1|435|71.13
MRX|2026-08-13|64.44|64.2645|63.4695|84.8|372|72.36
MRX|2026-08-14|65.054|64.8095|63.8127|82.5|429|71.06
MU|2026-08-07|853.182|888.2645|970.9456|69|747|877.57
MU|2026-08-10|849.262|884.4645|969.6952|47.8|1271|861
MU|2026-08-11|854.061|878.7345|967.6456|34.8|1588|868.52
MU|2026-08-12|871.29|879.085|965.1614|48.5|1250|911.29
MU|2026-08-13|878.807|883.9165|962.876|43.5|1379|949.83
MU|2026-08-14|893.67|890.052|960.7178|68.9|761|971.66
NAVN|2026-08-07|27.196|26.213|24.0212|95.5|110|29.08
NAVN|2026-08-10|27.486|26.3405|24.1882|86.5|329|28.68
NAVN|2026-08-11|27.744|26.497|24.3394|92.2|192|28.93
NAVN|2026-08-12|27.966|26.6715|24.4594|96.9|76|28.78
NAVN|2026-08-13|28.266|26.867|24.5962|97.4|65|29.71
NAVN|2026-08-14|28.5295|27.0317|24.7381|97.6|60|29.255
NBIS|2026-08-07|191.979|194.991|223.5358|58.8|993|187.97
NBIS|2026-08-10|191.602|193.671|222.6912|47|1290|184.11
NBIS|2026-08-11|193.956|193.628|221.934|28.5|1742|193.23
NBIS|2026-08-12|205.054|196.6125|221.8278|93.4|162|259.2
NBIS|2026-08-13|211.715|200.776|221.717|88.3|286|255.04
NBIS|2026-08-14|220.442|205.7745|222.237|95.9|100|277.68
NESR|2026-08-07|27.28|27.759|26.7118|77.1|553|29.02
NESR|2026-08-10|28.172|28.1385|26.942|98|49|35.79
NESR|2026-08-11|29.218|28.4745|27.1752|97.7|56|36.01
NESR|2026-08-12|30.259|28.771|27.3836|94.5|134|34.82
NESR|2026-08-13|31.205|29.172|27.6072|95.7|107|35.9
NESR|2026-08-14|32.14|29.588|27.8334|96.3|91|36.31
NET|2026-08-07|282.419|276.8405|257.077|86.2|334|300.27
NET|2026-08-10|286.917|278.8935|258.7266|91.3|213|310.59
NET|2026-08-11|291.204|280.1545|260.0296|90.9|223|306.97
NET|2026-08-12|295.311|282.075|260.8422|92.8|175|311.45
NET|2026-08-13|300.055|284.9935|262.0056|96.4|89|330.83
NET|2026-08-14|303.735|286.8995|263.0146|94.9|125|315.78
NNE|2026-08-07|17.041|17.0085|20.9586|35.4|1558|18.85
NNE|2026-08-10|17.219|17.036|20.757|30|1703|18.57
NNE|2026-08-11|17.551|17.098|20.567|35.8|1565|19.38
NNE|2026-08-12|17.964|17.155|20.3532|28.7|1730|19.01
NNE|2026-08-13|18.348|17.371|20.1522|46.8|1298|20.52
NNE|2026-08-14|18.723|17.5525|20.018|45.4|1335|19.66
NOW|2026-08-07|114.502|108.3025|107.3158|83.7|395|124.88
NOW|2026-08-10|116.69|109.1115|107.69|85.1|364|127.44
NOW|2026-08-11|118.382|110.246|107.7534|89.8|250|127.54
NOW|2026-08-12|119.3|111.2565|107.535|89.6|253|124.94
NOW|2026-08-13|121.018|112.4185|107.527|93.3|165|127.25
NOW|2026-08-14|122.295|113.4565|107.649|92.6|182|124
NRIX|2026-08-07|24.175|23.7195|21.1386|94.6|132|25.53
NRIX|2026-08-10|24.42|23.878|21.3028|95.4|114|25.88
NRIX|2026-08-11|24.601|24.027|21.4668|92.9|174|25.96
NRIX|2026-08-12|24.904|24.166|21.6516|93.8|151|26.63
NRIX|2026-08-13|25.265|24.372|21.868|92.8|176|27.19
NRIX|2026-08-14|25.649|24.5685|22.0994|93.7|155|27.05
NTAP|2026-08-07|181.102|173.0505|167.0022|91.1|216|189.52
NTAP|2026-08-10|183.994|174.79|168.1286|94.3|139|198.72
NTAP|2026-08-11|186.388|175.986|168.6122|94.6|133|198.47
NTAP|2026-08-12|189.27|177.9835|169.0592|94.7|130|202.05
NTAP|2026-08-13|192.371|180.2485|169.6462|95.2|119|204.99
NTAP|2026-08-14|195.229|182.4085|170.1662|95.3|116|207.08
NVCR|2026-08-07|15.833|16.1745|16.3492|56.1|1060|16.39
NVCR|2026-08-10|15.861|16.2355|16.3504|75.9|586|17.31
NVCR|2026-08-11|15.996|16.341|16.3628|78.8|517|17.66
NVCR|2026-08-12|16.235|16.419|16.3834|81.1|460|17.59
NVCR|2026-08-13|16.45|16.467|16.4146|33.6|1620|17.38
NVCR|2026-08-14|16.661|16.5185|16.4306|39.3|1484|16.95
NVEC|2026-08-07|121.014|108.093|104.7822|97.4|63|125.94
NVEC|2026-08-10|121.112|109.596|105.1321|92.1|193|118.36
NVEC|2026-08-11|121.138|110.918|105.5107|92|196|116.87
NVEC|2026-08-12|122.134|112.603|105.9361|93.8|152|122.22
NVEC|2026-08-13|122.285|114.0745|106.0144|38.7|1496|116.33
NVEC|2026-08-14|122.783|115.8215|106.239|65.9|834|121.25
NVTS|2026-08-07|11.5875|11.9153|17.4327|71.7|683|13.89
NVTS|2026-08-10|11.7635|11.9302|17.1259|65.7|836|13.17
NVTS|2026-08-11|12.1225|11.9558|16.8659|55.5|1085|13.6
NVTS|2026-08-12|12.542|11.9887|16.6473|59.6|981|13.93
NVTS|2026-08-13|12.807|12.084|16.4033|62.7|910|13.66
NVTS|2026-08-14|13.166|12.2335|16.0755|73|660|14.45
