2026-05-05|PAY|14.85|28.62|395421.93782500003|polygon_20d|11|15|low volume projected 0.5x < 2.0x (post-open)||
2026-05-05|PINS|10.5|20.85|14610648.8675575|polygon_20d|25|25|outside top-20 gap cap (gap 10.5%)||
2026-05-05|PLOW|8.96|44.58|232789.3440675|polygon_20d|31|25|outside top-20 gap cap (gap 9.0%)||
2026-05-05|POWL|13.56|269.95|720131.404879|polygon_20d|16|25|score 7 < 50 (catalyst=routine)|7.2|
2026-05-05|RAAQ|9.53|10.865|160050.9501805|polygon_20d|24|15|outside top-20 gap cap (gap 9.5%)||
2026-05-05|ROK|10.01|400.31|751092.5300295|polygon_20d|29|25|outside top-20 gap cap (gap 10.0%)||
2026-05-05|RYTM|10.98|85.58|718267.1549569999|polygon_20d|22|25|outside top-20 gap cap (gap 11.0%)||
2026-05-05|SEAT|9.1|6.43|106756.282188|polygon_20d|30|25|outside top-20 gap cap (gap 9.1%)||
2026-05-05|SHLS|8.46|8.27|5062665.775276|polygon_20d|39|25|outside top-20 gap cap (gap 8.5%)||
2026-05-05|SILC|14.74|41.44|55575.070664|polygon_20d|15|25|already up 50% in prior 5 days (extended)||
2026-05-05|SONO|10.22|14.87|1275527.6707805|polygon_20d|22|10|outside top-20 gap cap (gap 10.2%)||
2026-05-05|STRL|42.59|529.49|453337.2665345|polygon_20d|1|25|already scored earlier today||
2026-05-05|TASK|11.53|6.41|520409.084036|polygon_20d|9||pre-mkt volume 187 < 25,000 shares||
2026-05-05|TORO|8.82|6.01|133443.1295995|polygon_20d|34|25|outside top-20 gap cap (gap 8.8%)||
2026-05-05|TRT|10.33|11.67|106721.947829|polygon_20d|21|20|outside top-20 gap cap (gap 10.3%)||
2026-05-05|UCTT|8.64|73.105|1174035.1201789998|polygon_20d|37|25|outside top-20 gap cap (gap 8.6%)||
2026-05-05|ULS|8.96|90.1|724428.898641|polygon_20d|32|25|outside top-20 gap cap (gap 9.0%)||
2026-05-05|VCX|20.65|115|367784.724811|polygon_20d|7|25||60|MODERATE
2026-05-05|VOYG|15.17|25.57|1487990.114465|polygon_20d|14|25|already scored earlier today||
2026-05-05|VRDN|33.02|14.06|2366092.4191025|polygon_20d|3|25|already scored earlier today||
2026-05-05|VVX|10.48|67.82|456440.03608650004|polygon_20d|26|25|outside top-20 gap cap (gap 10.5%)||
2026-05-05|WAT|12.22|301.88|918943.1517195001|polygon_20d|20|25|score 30 < 50 (catalyst=routine)|30|
2026-05-05|WOLF|8.51|35.94|4037576.3356755|polygon_20d|23|1|outside top-20 gap cap (gap 8.5%)||
2026-05-05|WYY|10|8.85|49497.815350000004|polygon_20d|22|20|outside top-20 gap cap (gap 10.0%)||
2026-05-05|XNCR|9.06|13.36|890107.9705165001|polygon_20d|27|15|outside top-20 gap cap (gap 9.1%)||
2026-05-06|ACLS|18.87|139.7|695188.4619795|polygon_20d|14|25|M&A/buyout catalyst — no momentum trade||
2026-05-06|ADPT|8.85|13.78|1666437.68341|polygon_20d|44|10|outside top-20 gap cap (gap 8.8%)||
2026-05-06|AG|9.61|19.1|6952266.971981|pending|60|25|outside top-20 gap cap (gap 9.6%)||
2026-05-06|AGI|8.33|38.88|2139738.922339|pending|85|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|AGM|8.01|171.28|118303.139848|pending|97|25|outside top-20 gap cap (gap 8.0%)||
2026-05-06|ALAB|8.03|215.69|5167747.342501|polygon_20d|49||outside top-20 gap cap (gap 8.0%)||
2026-05-06|AMCR|8.26|37.64|4577190.4202149995|polygon_20d|50|1|outside top-20 gap cap (gap 8.3%)||
2026-05-06|AMD|19.14|355.26|42055397.190777496|polygon_20d|13|25|already scored earlier today||
2026-05-06|AMWL|18.32|6.36|56700.258279500005|polygon_20d|16|25|pre-mkt volume 22,099 < 25,000 shares||
2026-05-06|ARM|8.7|208.84|7968859.09319|pending|79|25|outside top-20 gap cap (gap 8.7%)||
2026-05-06|ARTV|9.34|10.6|236232.26632350002|polygon_20d|41|10|outside top-20 gap cap (gap 9.3%)||
2026-05-06|ASM|8.84|6.22|2114409.552172|pending|74|25|outside top-20 gap cap (gap 8.8%)||
2026-05-06|ASTS|8.74|63.87|19843309.161855|pending|77|25|outside top-20 gap cap (gap 8.7%)||
2026-05-06|AU|8.14|90.9|1856047.585204|pending|94|25|outside top-20 gap cap (gap 8.1%)||
2026-05-06|AUGO|8.04|80.7|528469.605844|pending|76|20|outside top-20 gap cap (gap 8.0%)||
2026-05-06|AVTX|21.92|16.26|777245.5768289999|polygon_20d|11|25|quality filter: filter:mcap_too_small: $371M < $500M||
2026-05-06|AXTA|9.19|27.16|2879686.622155|pending|68|25|outside top-20 gap cap (gap 9.2%)||
2026-05-06|BAFN|8.06|7.2|115737.348681|pending|96|25|outside top-20 gap cap (gap 8.1%)||
2026-05-06|BCS|8.45|22.83|7500902.356698|polygon_20d|49||outside top-20 gap cap (gap 8.4%)||
2026-05-06|BLMN|34.38|5.76|2119301.7948930003|polygon_20d|1|25|already scored earlier today||
2026-05-06|BMM|8.27|6.65|217189.156273|pending|89|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|BRKR|8.05|38.01|2524070.178906|pending|74|20|outside top-20 gap cap (gap 8.1%)||
2026-05-06|BTDR|9.62|12.48|5064919.290724|pending|59|25|outside top-20 gap cap (gap 9.6%)||
2026-05-06|BV|9.74|11.81|1134238.625733|pending|56|25|outside top-20 gap cap (gap 9.7%)||
2026-05-06|BXC|34.03|46.19|99358.112659|polygon_20d|3|25|pre-mkt volume 15,698 < 25,000 shares||
2026-05-06|CDE|8.61|17.13|16021840.69652|pending|81|25|outside top-20 gap cap (gap 8.6%)||
2026-05-06|COMP|24.79|7.26|14188741.2165285|polygon_20d|8|25|already scored earlier today||
2026-05-06|CORZ|9.1|22.19|14009714.481631|pending|70|25|outside top-20 gap cap (gap 9.1%)||
2026-05-06|CRI|18.37|33.34|1058098.359427|polygon_20d|15|25||84|HIGH
2026-05-06|CUE|8.73|34.94|638052.189753|pending|78|25|outside top-20 gap cap (gap 8.7%)||
2026-05-06|CVKD|12.18|6.32|53837.5666395|polygon_20d|23|10|outside top-20 gap cap (gap 12.2%)||
2026-05-06|CVS|9.41|80.69|7304698.379|pending|63|25|outside top-20 gap cap (gap 9.4%)||
2026-05-06|CXDO|11.91|8.31|134105.20585|polygon_20d|34|25|outside top-20 gap cap (gap 11.9%)||
2026-05-06|DBVT|8.52|19.49|262353.3907875|polygon_20d|46||outside top-20 gap cap (gap 8.5%)||
2026-05-06|DGXX|11.74|5.11|2123113.1946765|polygon_20d|36|25|outside top-20 gap cap (gap 11.7%)||
2026-05-06|DIN|8.35|28.15|415166.295516|pending|84|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|DIS|8.33|100.48|14314678.094052|pending|86|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|DOC|12.51|16.51|8989301.388301|polygon_20d|32|25|outside top-20 gap cap (gap 12.5%)||
2026-05-06|DRD|10.22|26.42|219332.42684799997|polygon_20d|48|25|outside top-20 gap cap (gap 10.2%)||
2026-05-06|DVA|15.99|157.04|709182.2037605001|polygon_20d|21|25|outside top-20 gap cap (gap 16.0%)||
2026-05-06|EGO|8.25|29.33|2765147.548667|pending|90|25|outside top-20 gap cap (gap 8.2%)||
2026-05-06|ELPW|8.18|5.87|3234502.804726|pending|92|25|outside top-20 gap cap (gap 8.2%)||
2026-05-06|ELVR|8.74|90.51|59065.775807|pending|76|25|outside top-20 gap cap (gap 8.7%)||
2026-05-06|FLEX|34.13|96.45|3784318.787088|polygon_20d|2|25|already scored earlier today||
2026-05-06|FLS|9.23|70.22|3560886.209371|pending|67|25|outside top-20 gap cap (gap 9.2%)||
2026-05-06|FLY|9.11|31.52|8563413.953518|pending|69|25|outside top-20 gap cap (gap 9.1%)||
2026-05-06|FLYW|15.42|14.53|1453185.6326835|polygon_20d|23|25|outside top-20 gap cap (gap 15.4%)||
2026-05-06|FTAI|10.08|244.37|1281200.650929|pending|51|25|outside top-20 gap cap (gap 10.1%)||
2026-05-06|GDC|25.88|5.99|29076.6722895|polygon_20d|6|25|already up 77% in prior 5 days (extended)||
2026-05-06|GEO|13.67|18.36|1690223.9295705|polygon_20d|29|25|outside top-20 gap cap (gap 13.7%)||
2026-05-06|GFI|9.45|41.75|2380949.529139|pending|62|25|outside top-20 gap cap (gap 9.4%)||
2026-05-06|GIG|10.1|8.32|47981.429979|polygon_20d|41|20|outside top-20 gap cap (gap 10.1%)||
2026-05-06|GLW|15.23|162.1|11860247.2031635|polygon_20d|25|25|outside top-20 gap cap (gap 15.2%)||
2026-05-06|HBM|8.84|22.35|8087963.542466|pending|73|25|outside top-20 gap cap (gap 8.8%)||
2026-05-06|HL|11.85|17.05|12275086.724484999|polygon_20d|35|25|outside top-20 gap cap (gap 11.8%)||
2026-05-06|HMY|10.4|15.58|5842608.0445515|polygon_20d|45|25|outside top-20 gap cap (gap 10.4%)||
2026-05-06|HNGE|8.94|49.75|895940.2008495|polygon_20d|40||outside top-20 gap cap (gap 8.9%)||
2026-05-06|HQ|8|9.685|135357.253777|pending|98|25|outside top-20 gap cap (gap 8.0%)||
2026-05-06|HSLV|10.13|5.43|271469.81793|polygon_20d|50|25|outside top-20 gap cap (gap 10.1%)||
2026-05-06|HUT|30.8|80.51|4739292.52007|polygon_20d|4|25|already scored earlier today||
2026-05-06|HYMC|8.79|35.37|2384502.914547|polygon_20d|43||outside top-20 gap cap (gap 8.8%)||
2026-05-06|IAG|12.66|16.31|6851061.4128845|polygon_20d|30|25|outside top-20 gap cap (gap 12.7%)||
2026-05-06|IFF|14.89|70.77|1502717.3464429998|polygon_20d|26|25|outside top-20 gap cap (gap 14.9%)||
2026-05-06|IMSR|10.6|7.19|2557402.9434455|polygon_20d|42|25|outside top-20 gap cap (gap 10.6%)||
2026-05-06|INTT|9.06|16.33|1061003.333274|pending|71|25|outside top-20 gap cap (gap 9.1%)||
2026-05-06|INV|9.11|6.15|1143902.5153|pending|53|20|outside top-20 gap cap (gap 9.1%)||
2026-05-06|IOSP|15.1|78.19|208407.0300775|polygon_20d|10|10|low volume rel_vol 0.0x < 2.0x (post-open)||
2026-05-06|IPGP|8.62|90.84|3091337.795872|pending|80|25|outside top-20 gap cap (gap 8.6%)||
2026-05-06|JLHL|22.8|21.05|55243.8094445|polygon_20d|10|25|low volume projected 1.7x < 2.0x (post-open)||
2026-05-06|JOBY|11.41|8.68|24987116.9616675|polygon_20d|40|25|outside top-20 gap cap (gap 11.4%)||
2026-05-06|KMT|11.97|37.51|1078876.4519725|polygon_20d|20||pre-mkt volume 2,711 < 25,000 shares||
2026-05-06|LBTYA|8.06|12.03|2832220.977111|pending|55|10|outside top-20 gap cap (gap 8.1%)||
2026-05-06|LFUS|8.45|422.8|358158.659706|pending|65|20|outside top-20 gap cap (gap 8.4%)||
2026-05-06|LFVN|14.94|5.49|170367.5412905|polygon_20d|11|10|low volume rel_vol 0.6x < 2.0x (post-open)||
2026-05-06|LIVN|10.38|57.59|751049.2230809999|polygon_20d|46|25|outside top-20 gap cap (gap 10.4%)||
2026-05-06|LTH|9.92|29.38|7727513.853098|pending|52|25|outside top-20 gap cap (gap 9.9%)||
2026-05-06|LTM|10.54|46.26|912717.4877215|polygon_20d|44|25|outside top-20 gap cap (gap 10.5%)||
2026-05-06|MASS|12.55|7.09|253665.817952|polygon_20d|15||pre-mkt volume 153 < 25,000 shares||
2026-05-06|MCRB|8.53|7.5|110158.244765|pending|82|25|outside top-20 gap cap (gap 8.5%)||
2026-05-06|MDGL|10.57|502.47|330675.5120335|polygon_20d|43|25|outside top-20 gap cap (gap 10.6%)||
2026-05-06|MT|9.16|58.18|1726946.0666615|polygon_20d|37||outside top-20 gap cap (gap 9.2%)||
2026-05-06|MUX|9.65|21.15|854753.890955|pending|58|25|outside top-20 gap cap (gap 9.7%)||
2026-05-06|NBIX|8.21|135.06|1427489.414927|pending|91|25|outside top-20 gap cap (gap 8.2%)||
2026-05-06|NBTX|10.73|34.77|80913.75889299999|polygon_20d|41|25|outside top-20 gap cap (gap 10.7%)||
2026-05-06|NEWP|9.33|5.36|939475.144076|pending|65|25|outside top-20 gap cap (gap 9.3%)||
2026-05-06|NG|8.91|7.93|3239921.4075535|polygon_20d|41||outside top-20 gap cap (gap 8.9%)||
2026-05-06|NNE|14.65|22.77|2143706.0071799997|polygon_20d|27|25|outside top-20 gap cap (gap 14.7%)||
2026-05-06|NVAX|15.43|8.1|3476523.853607|polygon_20d|9||score 34 < 50 (catalyst=routine)|33.6|
2026-05-06|NYT|9.68|77.26|3364149.074565|pending|57|25|outside top-20 gap cap (gap 9.7%)||
2026-05-06|ORLA|8.33|13.43|2248096.599311|pending|87|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|OSCR|9.25|17.94|6325085.438306|polygon_20d|43|5|outside top-20 gap cap (gap 9.2%)||
2026-05-06|OSS|29.38|9.77|1365508.7575814999|polygon_20d|5|25|quality filter: filter:mcap_too_small: $350M < $500M||
2026-05-06|PAAS|12.03|50.52|5084414.3587675|polygon_20d|33|25|outside top-20 gap cap (gap 12.0%)||
2026-05-06|PENG|11.82|36.45|1935831.7707335|polygon_20d|21||outside top-20 gap cap (gap 11.8%)||
2026-05-06|PFGC|8.17|87.12|2476170.93635|pending|93|25|outside top-20 gap cap (gap 8.2%)||
2026-05-06|PN|23.98|6.88|100457.63819900001|polygon_20d|9|25|already up 211% in prior 5 days (extended)||
2026-05-06|POET|9.01|9.21|31300080.9629585|polygon_20d|43|10|outside top-20 gap cap (gap 9.0%)||
2026-05-06|QMCO|18.14|8.27|507989.60400349996|polygon_20d|17|25|quality filter: filter:mcap_too_small: $142M < $500M||
2026-05-06|RCL|8.34|263.98|2370963.3175729997|polygon_20d|50||outside top-20 gap cap (gap 8.3%)||
2026-05-06|RIOT|14.1|20.35|19700287.495938502|polygon_20d|28|25|outside top-20 gap cap (gap 14.1%)||
2026-05-06|RNAC|10.15|7.39|185143.8728905|polygon_20d|49|25|outside top-20 gap cap (gap 10.2%)||
2026-05-06|RYAAY|8.47|54.43|1772792.653919|pending|83|25|outside top-20 gap cap (gap 8.5%)||
2026-05-06|SA|9.75|28.04|435704.93836|pending|55|25|outside top-20 gap cap (gap 9.8%)||
2026-05-06|SBSW|11.65|11.72|4970254.969568|polygon_20d|37|25|outside top-20 gap cap (gap 11.7%)||
2026-05-06|SCZM|8.35|7.78|463844.291768|polygon_20d|49|1|outside top-20 gap cap (gap 8.3%)||
2026-05-06|SII|8.86|126.77|140947.417828|pending|72|25|outside top-20 gap cap (gap 8.9%)||
2026-05-06|SKK|21.22|5.56|69215.3985|polygon_20d|12|25|already up 227% in prior 5 days (extended)||
2026-05-06|SLP|12.92|15.71|337698.18587100005|polygon_20d|18|10|quality filter: filter:mcap_too_small: $317M < $500M||
2026-05-06|SMCI|17.14|27.83|31170198.2268195|polygon_20d|19|25|already scored earlier today||
2026-05-06|SSRM|16.74|28.25|3607965.6310940003|polygon_20d|20|25|score 32 < 50 (catalyst=routine)|32.4|
2026-05-06|STLA|9.03|7.2|23581867.188233|polygon_20d|39||outside top-20 gap cap (gap 9.0%)||
2026-05-06|SYM|8.11|58.08|1289398.973963|pending|95|25|outside top-20 gap cap (gap 8.1%)||
2026-05-06|TECK|8.27|57.8|1943587.685558|pending|88|25|outside top-20 gap cap (gap 8.3%)||
2026-05-06|TFPM|9.25|31.12|525876.4808315|polygon_20d|42|10|outside top-20 gap cap (gap 9.2%)||
2026-05-06|TGTX|11.44|36.1|1846320.228964|polygon_20d|39|25|outside top-20 gap cap (gap 11.4%)||
2026-05-06|TIC|8.42|9.5|4870473.206497|pending|52|10|outside top-20 gap cap (gap 8.4%)||
2026-05-06|TKR|9.25|109.63|888954.637133|pending|66|25|outside top-20 gap cap (gap 9.2%)||
2026-05-06|TNXP|9.34|13.5|268378.574312|pending|64|25|outside top-20 gap cap (gap 9.3%)||
2026-05-06|TWIN|15.4|15.84|52214.204035999996|polygon_20d|24|25|outside top-20 gap cap (gap 15.4%)||
2026-05-06|UFCS|11.57|39.85|103678.84221850001|polygon_20d|38|25|outside top-20 gap cap (gap 11.6%)||
2026-05-06|UFPT|8.78|212.43|496412.713362|pending|75|25|outside top-20 gap cap (gap 8.8%)||
2026-05-06|UMC|8.6|14.01|23357494.820082|pending|63|20|outside top-20 gap cap (gap 8.6%)||
2026-05-06|URGN|9.82|23.83|759373.87483|pending|54|25|outside top-20 gap cap (gap 9.8%)||
2026-05-06|USAS|15.7|5.54|5089692.6830575|polygon_20d|22|25|outside top-20 gap cap (gap 15.7%)||
2026-05-06|USNA|8.46|19.26|118834.7587725|polygon_20d|50|10|outside top-20 gap cap (gap 8.5%)||
2026-05-06|UTZ|10.27|7.69|1767002.0619745|polygon_20d|47|25|outside top-20 gap cap (gap 10.3%)||
2026-05-06|VCX|17.57|137.79|367784.724811|polygon_20d|18|25|EP cooldown — alerted within last 60 days||
2026-05-06|VCYT|12.53|32.97|783161.9724765001|polygon_20d|31|25|outside top-20 gap cap (gap 12.5%)||
2026-05-06|VECO|25.8|49.54|1178131.105103|polygon_20d|7|25|M&A/buyout catalyst — no momentum trade||
2026-05-06|VSEC|9.82|177.43|576287.313249|pending|53|25|outside top-20 gap cap (gap 9.8%)||
2026-05-06|YOU|11.76|58.77|1660817.3577555|polygon_20d|23||outside top-20 gap cap (gap 11.8%)||
2026-05-06|YSS|9.6|32.71|1770773.944954|pending|61|25|outside top-20 gap cap (gap 9.6%)||
2026-05-07|AAON|46.48|98.3|781568.1901755|polygon_20d|3|15|score 44 < 50 (catalyst=routine)|44.4|
2026-05-07|ACVA|14.94|5.22|2590394.208799|polygon_20d|19|15|filter:session_rvol_too_low: session_rvol=0.11x (today 9,358 / baseline 85,672 n=22) < 1.0x||
2026-05-07|AGL|55.19|27.85|342715.249324|pending|1|15|quality filter: filter:mcap_too_small: $464M < $500M||
2026-05-07|AKAN|12.9|31|1273028.56931|polygon_20d|26|15|outside top-20 gap cap (gap 12.9%)||
2026-05-07|ALB|8.97|192.61|1853130.2277775002|polygon_20d|48|15|outside top-20 gap cap (gap 9.0%)||
2026-05-07|ARRY|9.1|8.13|5238813.4668315|polygon_20d|46|15|outside top-20 gap cap (gap 9.1%)||
2026-05-07|ATRA|54.76|5.15|76676.7367045|polygon_20d|2|15|quality filter: filter:adv_too_low: $289,411||
2026-05-07|BBSI|8.29|29.44|179357.424746|pending|53|10|outside top-20 gap cap (gap 8.3%)||
2026-05-07|BLBD|17.1|65.04|369150.92619699996|polygon_20d|13|15|filter:session_rvol_too_low: session_rvol=0.86x (today 12,087 / baseline 14,019 n=22) < 1.0x||
2026-05-07|BLLN|8.29|81.4|446100.4867095|polygon_20d|48|1|outside top-20 gap cap (gap 8.3%)||
2026-05-07|CCRN|28.78|10.11|332528.0914285|polygon_20d|8|15|quality filter: filter:mcap_too_small: $326M < $500M||
2026-05-07|CGNX|8.67|62.26|6935955.076244|pending|51|10|outside top-20 gap cap (gap 8.7%)||
2026-05-07|CPS|10.79|30.69|174385.2745015|polygon_20d|35|15|outside top-20 gap cap (gap 10.8%)||
2026-05-07|DASH|8.03|167.97|9089185.074312|pending|57|1|outside top-20 gap cap (gap 8.0%)||
2026-05-07|DDOG|30.47|143.71|5457147.5614895|polygon_20d|7|15|score 48 < 50 (catalyst=routine)|48|
2026-05-07|DGII|14.7|58.85|269443.5882705|polygon_20d|20|15|filter:session_rvol_too_low: session_rvol=0.44x (today 3,710 / baseline 8,376 n=22) < 1.0x||
2026-05-07|ELA|15.69|19.19|63250.379665|polygon_20d|17|15|pre-mkt volume 21,186 < 25,000 shares||
2026-05-07|ERNA|15.71|6.04|23135.2148735|polygon_20d|16|15|already up 64% in prior 5 days (extended)||
2026-05-07|EXK|8.51|9.31|12001706.462232|pending|57|15|outside top-20 gap cap (gap 8.5%)||
2026-05-07|EZPW|10.05|33.44|750271.0517025|polygon_20d|39|15|outside top-20 gap cap (gap 10.1%)||
2026-05-07|FA|9.37|12.8|1016257.9606195|polygon_20d|36||outside top-20 gap cap (gap 9.4%)||
2026-05-07|FLNC|42.48|13.56|4944418.362030501|polygon_20d|4|15|already scored earlier today||
2026-05-07|FOUR|13.11|42.88|1765177.0137685002|polygon_20d|24|15|outside top-20 gap cap (gap 13.1%)||
2026-05-07|FTNT|16.52|89.95|5794235.45338|polygon_20d|14|15|already scored earlier today||
2026-05-07|FUN|8.13|19.69|3033914.949438|pending|58|10|outside top-20 gap cap (gap 8.1%)||
2026-05-07|GCT|10.56|44.99|747088.3443855001|polygon_20d|30|10|outside top-20 gap cap (gap 10.6%)||
2026-05-07|GIG|8.71|7|47981.429979|polygon_20d|35||outside top-20 gap cap (gap 8.7%)||
2026-05-07|GLIBK|9.8|32.97|414658.072376|polygon_20d|35||outside top-20 gap cap (gap 9.8%)||
2026-05-07|GWW|8.87|1169.86|411220.860727|pending|51|15|outside top-20 gap cap (gap 8.9%)||
2026-05-07|HAE|9.17|52.67|600100.3585105|polygon_20d|45|15|outside top-20 gap cap (gap 9.2%)||
2026-05-07|HIMX|27.33|12.33|2911396.445947|polygon_20d|9|15|EP cooldown — alerted within last 60 days||
2026-05-07|HNRG|13.58|18.55|969731.1562815|polygon_20d|23|15|outside top-20 gap cap (gap 13.6%)||
2026-05-07|HWM|8.16|256.43|4287810.501743|pending|61|15|outside top-20 gap cap (gap 8.2%)||
2026-05-07|ICL|9.61|5.62|1363762.9752695002|polygon_20d|41|15|outside top-20 gap cap (gap 9.6%)||
2026-05-07|IMOS|8.47|55.5|156648.995633|pending|58|15|outside top-20 gap cap (gap 8.5%)||
2026-05-07|JLHL|8.37|22.22|57111.579022000005|polygon_20d|36||outside top-20 gap cap (gap 8.4%)||
2026-05-07|JMIA|23.06|7.46|2029427.4690675|polygon_20d|10|15|already scored earlier today||
2026-05-07|KLIC|13.03|93.78|647917.9646284999|polygon_20d|25|15|outside top-20 gap cap (gap 13.0%)||
2026-05-07|LFST|9.38|7.36|2013249.020025|polygon_20d|44|15|outside top-20 gap cap (gap 9.4%)||
2026-05-07|MDA|8.45|32.18|708916.8258954999|polygon_20d|40||outside top-20 gap cap (gap 8.4%)||
2026-05-07|MDB|9.52|265.26|1479549.7564365|polygon_20d|43|15|outside top-20 gap cap (gap 9.5%)||
2026-05-07|MIDD|14.16|142.5|615192.7866895|polygon_20d|22|15|outside top-20 gap cap (gap 14.2%)||
2026-05-07|MKSI|8.25|293.77|2303434.700349|pending|59|15|outside top-20 gap cap (gap 8.2%)||
2026-05-07|MRNA|10.06|48.79|5772225.297549|polygon_20d|39|10|outside top-20 gap cap (gap 10.1%)||
2026-05-07|MTSI|15.23|309.81|1085084.4461730001|polygon_20d|18|15|already scored earlier today||
2026-05-07|NAMS|8.2|30.99|1053583.388565|pending|52|1|outside top-20 gap cap (gap 8.2%)||
2026-05-07|NDLS|19.26|11.32|66151.563261|polygon_20d|12|15|pre-mkt volume 3,433 < 25,000 shares||
2026-05-07|NSIT|8.67|69.01|1522523.555143|pending|56|15|outside top-20 gap cap (gap 8.7%)||
2026-05-07|NSP|8.87|28.75|858321.088751|polygon_20d|23||outside top-20 gap cap (gap 8.9%)||
2026-05-07|NVST|8.05|27.07|4939284.095928|pending|62|15|outside top-20 gap cap (gap 8.1%)||
2026-05-07|OCS|8.18|29.58|308711.0022315|polygon_20d|46||outside top-20 gap cap (gap 8.2%)||
2026-05-07|ORA|8.83|114.86|1273638.708258|pending|53|15|outside top-20 gap cap (gap 8.8%)||
2026-05-07|PCT|22.7|7.62|3767701.9233095003|polygon_20d|11|15|already scored earlier today||
2026-05-07|PDC|8.35|7.78|169660.27369250002|polygon_20d|41||outside top-20 gap cap (gap 8.3%)||
2026-05-07|PGY|14.16|14.83|3529485.8657135|polygon_20d|21|15|outside top-20 gap cap (gap 14.2%)||
2026-05-07|PICS|8.18|13.08|445766.091475|pending|60|15|outside top-20 gap cap (gap 8.2%)||
2026-05-07|PSTV|8|6|175947.441716|pending|54||outside top-20 gap cap (gap 8.0%)||
2026-05-07|PTC|9.68|136.765|1249905.45521|polygon_20d|40|15|outside top-20 gap cap (gap 9.7%)||
2026-05-07|PTON|12.5|5.2|13229516.6087485|polygon_20d|27|15|outside top-20 gap cap (gap 12.5%)||
2026-05-07|ROOT|11.81|55.05|281320.7956245|polygon_20d|29|15|outside top-20 gap cap (gap 11.8%)||
2026-05-07|RUN|12.31|12.83|8922355.349135|polygon_20d|28|15|outside top-20 gap cap (gap 12.3%)||
2026-05-07|RXO|11.16|19.62|1975448.321452|polygon_20d|34|15|outside top-20 gap cap (gap 11.2%)||
2026-05-07|SD|9.05|14.48|402931.499738|polygon_20d|47|15|outside top-20 gap cap (gap 9.1%)||
2026-05-07|SEZL|16.29|86.02|746736.206458|polygon_20d|15|15|filter:session_rvol_too_low: session_rvol=0.61x (today 38,206 / baseline 62,157 n=22) < 1.0x||
2026-05-07|SITM|34.76|623.33|372163.166949|polygon_20d|5|15|already scored earlier today||
2026-05-07|SNEX|8.84|106.39|657339.00192|pending|52|15|outside top-20 gap cap (gap 8.8%)||
2026-05-07|SNOW|9.56|139.74|7528485.683927501|polygon_20d|42|15|outside top-20 gap cap (gap 9.6%)||
2026-05-07|TAOX|8.7|6.44|319059.361374|pending|54|15|outside top-20 gap cap (gap 8.7%)||
2026-05-07|TPB|8.91|81.26|521965.18946250004|polygon_20d|49|15|outside top-20 gap cap (gap 8.9%)||
2026-05-07|TRDA|10.73|16.03|187694.545488|polygon_20d|18||pre-mkt volume 1,975 < 25,000 shares||
2026-05-07|TREX|10.52|39.91|1822546.7658765|polygon_20d|38|15|outside top-20 gap cap (gap 10.5%)||
2026-05-07|U|10.7|27.28|12712934.300944|polygon_20d|36|15|outside top-20 gap cap (gap 10.7%)||
2026-05-07|VCEL|10.66|36.78|652950.988962|polygon_20d|37|15|outside top-20 gap cap (gap 10.7%)||
2026-05-07|VCX|11.27|158.98|367784.724811|polygon_20d|33|15|outside top-20 gap cap (gap 11.3%)||
2026-05-07|VEEE|8.69|6.01|162775.24515|pending|55|15|outside top-20 gap cap (gap 8.7%)||
2026-05-07|VERX|11.37|12.66|1175066.080304|polygon_20d|32|15|outside top-20 gap cap (gap 11.4%)||
2026-05-07|VVV|8.9|34.17|2113845.2768059997|polygon_20d|50|15|outside top-20 gap cap (gap 8.9%)||
2026-05-07|VYX|11.66|7.03|2077697.5146255|polygon_20d|30|15|outside top-20 gap cap (gap 11.7%)||
2026-05-07|WRBY|11.53|22.03|2224690.1124665|polygon_20d|31|15|outside top-20 gap cap (gap 11.5%)||
2026-05-07|XMTR|33|56.4|785250.5645275|polygon_20d|6|15|score 36 < 50 (catalyst=routine)|36|
2026-05-08|AAOI|11.06|157.55|12941540.761279|polygon_20d|19|15|filter:session_rvol_too_low: session_rvol=0.98x (today 1,466,649 / baseline 1,503,467 n=23) < 1.0x||
2026-05-08|AEHR|8.99|91.26|3933343.0850715|polygon_20d|32|25|outside top-20 gap cap (gap 9.0%)||
2026-05-08|AKAM|20.92|116.69|5172087.477405|polygon_20d|8|25|already scored earlier today||
2026-05-08|ALGS|11.77|6.03|145583.5353325|polygon_20d|12||quality filter: filter:adv_too_low: $830,963||
2026-05-08|AMCI|8.08|5.57|44018.588986|polygon_20d|33|15|outside top-20 gap cap (gap 8.1%)||
2026-05-08|AMLX|18.42|15.2|1207013.1263785|polygon_20d|6||filter:pm_rvol_too_low: pm_rvol=0.15x (today 150 / baseline 995 n=12) < 1.0x||
2026-05-08|AMN|10.45|22.45|769306.7875534999|polygon_20d|27|25|outside top-20 gap cap (gap 10.4%)||
2026-05-08|AMPU|8.19|9.85|602803.215953|pending|32|15|outside top-20 gap cap (gap 8.2%)||
