2026-04-14|CLSX|8.47|13.22|0.07|low rel volume 0.4x < 2.0x||||||||||1||8.47|f|low rel volume 0.4x < 2.0x
2026-04-14|COIA|11.48|5.3373|0.15|outside top-20 gap cap (gap 10.4%)||||||||||1||11.48|f|outside top-20 gap cap (gap 10.4%)
2026-04-14|COIG|10.84|6.8114|0.08|outside top-20 gap cap (gap 12.3%)||||||||||1||10.84|f|outside top-20 gap cap (gap 12.3%)
2026-04-14|CONX|12.8|8.3514|0.14|outside top-20 gap cap (gap 12.8%)||||||||||1||12.8|f|outside top-20 gap cap (gap 12.8%)
2026-04-14|CRDO|15.83|134.36|0.05|outside top-20 gap cap (gap 13.3%)||||||||||1||15.83|f|outside top-20 gap cap (gap 13.3%)
2026-04-14|CRDU|30.82|29.98|0.17|low rel volume 1.1x < 2.0x||||||||||1||30.82|f|low rel volume 1.1x < 2.0x
2026-04-14|CRMU|8.98|6.9187|0.04|outside top-20 gap cap (gap 8.6%)||||||||||1||8.98|f|outside top-20 gap cap (gap 8.6%)
2026-04-14|CRMX|9.68|15.75|0.04|outside top-20 gap cap (gap 9.8%)||||||||||1||9.68|f|outside top-20 gap cap (gap 9.8%)
2026-04-14|CRWU|8.09|8.75|0.02|outside top-20 gap cap (gap 10.3%)||||||||||1||8.09|f|outside top-20 gap cap (gap 10.3%)
2026-04-14|CVNX|12.3|15.85|0.22|outside top-20 gap cap (gap 12.3%)||||||||||1||12.3|f|outside top-20 gap cap (gap 12.3%)
2026-04-14|CWVX|8.06|37.97|0.04|outside top-20 gap cap (gap 9.9%)||||||||||1||8.06|f|outside top-20 gap cap (gap 9.9%)
2026-04-14|ETHT|10.06|17.3|0.06|outside top-20 gap cap (gap 11.3%)||||||||||1||10.06|f|outside top-20 gap cap (gap 11.3%)
2026-04-14|ETHU|10.01|25.87|0.08|outside top-20 gap cap (gap 11.3%)||||||||||1||10.01|f|outside top-20 gap cap (gap 11.3%)
2026-04-14|ETU|10.95|6.85|0.05|outside top-20 gap cap (gap 11.2%)||||||||||1||10.95|f|outside top-20 gap cap (gap 11.2%)
2026-04-14|GLXU|8.56|7.34|0.03|outside top-20 gap cap (gap 10.1%)||||||||||1||8.56|f|outside top-20 gap cap (gap 10.1%)
2026-04-14|GSAT|10.44|72.89|0.04|outside top-20 gap cap (gap 8.6%)||||||||||1||10.44|f|outside top-20 gap cap (gap 8.6%)
2026-04-14|HODU|8.54|7.4532|0.14|outside top-20 gap cap (gap 14.0%)||||||||||1||8.54|f|outside top-20 gap cap (gap 14.0%)
2026-04-14|HOOG|8.19|18.19|0.21|outside top-20 gap cap (gap 14.2%)||||||||||1||8.19|f|outside top-20 gap cap (gap 14.2%)
2026-04-14|HOOW|8.07|22.8|0.2|outside top-20 gap cap (gap 8.1%)||||||||||1||8.07|f|outside top-20 gap cap (gap 8.1%)
2026-04-14|HOOX|8.56|20.5409|0.1|low rel volume 0.3x < 2.0x||||||||||1||8.56|f|low rel volume 0.3x < 2.0x
2026-04-14|IMSR|8.04|6.59|0.18|outside top-20 gap cap (gap 8.0%)||||||||||1||8.04|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|IONL|12.49|11.37|0.41|low rel volume 0.9x < 2.0x||||||||||1||12.49|f|low rel volume 0.9x < 2.0x
2026-04-14|IONQ|9.27|29.76|0.12|outside top-20 gap cap (gap 9.7%)||||||||||1||9.27|f|outside top-20 gap cap (gap 9.7%)
2026-04-14|IONX|12.9|21.79|0.29|low rel volume 0.7x < 2.0x||||||||||1||12.9|f|low rel volume 0.7x < 2.0x
2026-04-14|IRDM|9.07|35.235|0.04|outside top-20 gap cap (gap 8.9%)||||||||||1||9.07|f|outside top-20 gap cap (gap 8.9%)
2026-04-14|IRE|8.38|20.16|0.07|outside top-20 gap cap (gap 9.6%)||||||||||1||8.38|f|outside top-20 gap cap (gap 9.6%)
2026-04-14|IREG|8.98|14.8741|0.1|outside top-20 gap cap (gap 10.1%)||||||||||1||8.98|f|outside top-20 gap cap (gap 10.1%)
2026-04-14|IREX|8.13|26.93|0.05|outside top-20 gap cap (gap 9.7%)||||||||||1||8.13|f|outside top-20 gap cap (gap 9.7%)
2026-04-14|LCID|10.48|9.24|0.1|outside top-20 gap cap (gap 8.8%)||||||||||1||10.48|f|outside top-20 gap cap (gap 8.8%)
2026-04-14|LUNL|9.78|19.22|0.05|outside top-20 gap cap (gap 12.1%)||||||||||1||9.78|f|outside top-20 gap cap (gap 12.1%)
2026-04-14|MAKO|10.85|7.1|0.06|outside top-20 gap cap (gap 8.0%)||||||||||1||10.85|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|MGTX|8.83|9.63|0.14|outside top-20 gap cap (gap 8.8%)||||||||||1||8.83|f|outside top-20 gap cap (gap 8.8%)
2026-04-14|MRAM|8.01|11.11|0.05|outside top-20 gap cap (gap 8.0%)||||||||||1||8.01|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|MRVU|11.01|58.04|0.12|outside top-20 gap cap (gap 8.7%)||||||||||1||11.01|f|outside top-20 gap cap (gap 8.7%)
2026-04-14|MST|8.77|21.8167|0.09|outside top-20 gap cap (gap 9.6%)||||||||||1||8.77|f|outside top-20 gap cap (gap 9.6%)
2026-04-14|MSTX|10.46|21.52|0.12|outside top-20 gap cap (gap 11.9%)||||||||||1||10.46|f|outside top-20 gap cap (gap 11.9%)
