BTDR|2026-08-04|HIGH|11.37|f|13.229790000000001|27.8|95.00429500152464|f|1.015269220466113|11.199|0|no_stage2|2026-08-04 12:20:32.744427+00
CAT|2026-08-04|HIGH|830.03|t|739.6316499999999|1073.46|48.66179128858217|f|0.9749723082633552|851.3369999999999|0|stage2_only_near_miss|2026-08-04 12:01:13.88949+00
INSP|2026-08-04|MODERATE|52.22|f|68.6392|147.03|42.263965116610635|f|1.0253087510553494|50.931|0|no_stage2|2026-08-04 13:45:55.549481+00
LIFE|2026-08-04|HIGH|22.83|||32.4999|74.39713033918746|f|1.157531815646707|19.723|0|unknown|2026-08-04 11:20:41.546605+00
PLTR|2026-08-04|HIGH|125.65|f|152.620925|207.52|18.008433163542723|t|1.0031535667238833|125.255|0|no_stage2|2026-08-04 11:04:33.586365+00
TSAT|2026-08-04|HIGH|40.18|f|37.106925000000004|59.12|71.04789096337402|f|1.059263946008647|37.932|0|no_stage2|2026-08-04 13:56:35.293645+00
VOYG|2026-08-04|HIGH|28.01|f|29.75585|52.4|66.64040576649766|f|1.0942261114149543|25.598|0|no_stage2|2026-08-04 12:10:55.396362+00
ZBRA|2026-08-04|HIGH|291.64|t|246.42593499999998|352.66|59.115469704541944|f|1.0612732076185762|274.802|0|stage2_only_near_miss|2026-08-04 12:35:59.211654+00
APPS|2026-08-05|HIGH|9.51|f|5.752925|13.6|67.06738961085556|f|1.1201413427561837|8.49|0|no_stage2|2026-08-05 11:02:49.818239+00
ECG|2026-08-05|HIGH|136.16|t|116.9419|171.577|41.20337476111784|f|1.0670010187289398|127.60999999999999|0|stage2_only_near_miss|2026-08-05 13:51:23.028145+00
HGTY|2026-08-05|HIGH|11.72|t|11.640250000000002|14|44.193777634216865|f|1.0031669947787385|11.683|0|stage2_only_near_miss|2026-08-05 13:55:53.529862+00
KMT|2026-08-05|HIGH|36.06|t|33.510999999999996|43.81|53.816728693031365|f|1.0375485541648684|34.755|0|stage2_only_near_miss|2026-08-05 13:00:42.863944+00
KODK|2026-08-05|HIGH|8.93|f|8.73935|14.87|64.42511884528382|f|1.0715142788576915|8.334|0|no_stage2|2026-08-05 11:03:04.798765+00
KTOS|2026-08-05|HIGH|51.87|f|74.72104999999999|134|49.40448287714106|f|1.0795005202913632|48.05|0|no_stage2|2026-08-05 11:30:43.31803+00
PRGO|2026-08-05|MODERATE|10.78|f|12.7546|28.435|46.72643441567485|f|1.0424523740450633|10.341|0|no_stage2|2026-08-05 12:10:28.35249+00
ROCK|2026-08-05|MODERATE|48.06|f|46.8891|75.08|73.50451731894913|f|1.0698782306716237|44.921|0|no_stage2|2026-08-05 13:51:21.332247+00
TATT|2026-08-05|HIGH|41.65|f|44.054425|64.5|51.12838553681623|f|1.011069573238821|41.194|0|no_stage2|2026-08-05 11:21:51.384627+00
AEVA|2026-08-06|HIGH|19.61|f|16.53425|31.3|37.00131269544735|f|1.169908125522014|16.762|0|no_stage2|2026-08-06 11:04:25.0567+00
CAI|2026-08-06|HIGH|16.45|f|21.425575|42.5|41.677221423126866|f|1.0371351112792382|15.861|0|no_stage2|2026-08-06 13:53:21.518201+00
DCTH|2026-08-06|HIGH|12.63|t|10.4892|13.7399|70.69041760291171|f|1.0285853896897141|12.279|0|stage2_only_near_miss|2026-08-06 13:56:24.14547+00
INSM|2026-08-06|HIGH|99.02|f|146.646435|212.75|33.861114396232374|f|0.968297119164499|102.262|0|no_stage2|2026-08-06 11:25:55.505395+00
LFST|2026-08-06|HIGH|10.37|t|7.49435|11.76|55.53329994673767|f|0.9684348150915203|10.708|0|stage2_only_near_miss|2026-08-06 11:50:52.12741+00
RDW|2026-08-06|HIGH|10.72|f|10.04345|26.64|64.11356517454088|f|1.1750520662062918|9.123000000000001|0|no_stage2|2026-08-06 11:50:51.31497+00
SITM|2026-08-06|HIGH|543.12|f|462.12945|901.81|55.21786889857471|f|1.015866840491773|534.637|0|no_stage2|2026-08-06 11:04:24.379725+00
SOUN|2026-08-06|MODERATE|6.43|f|9.3137|22.17|30.940525869014134|f|1.036428110896196|6.204|0|no_stage2|2026-08-06 13:47:41.852008+00
TASK|2026-08-06|MODERATE|6.32|f|8.99615|18.39|43.02646179374115|f|1.0435069759762239|6.0565|0|no_stage2|2026-08-06 13:47:43.137077+00
TRUP|2026-08-06|MODERATE|24.39|f|29.875149999999998|57|40.70207522847134|f|0.9888906908855012|24.663999999999998|0|no_stage2|2026-08-06 13:53:22.781851+00
U|2026-08-06|HIGH|35.47|f|31.3778|52.15|59.25133988946089|f|1.105018847939188|32.099000000000004|0|no_stage2|2026-08-06 11:20:44.643577+00
ACMR|2026-08-07|HIGH|78.98|f|58.9264|127.19|26.9136595394526|t|1.014176382967795|77.876|0|no_stage2|2026-08-07 13:00:59.1911+00
CRSR|2026-08-07|MODERATE|10.61|t|7.0827|13.1|43.94121637366399|f|0.9951695352436336|10.6615|0|stage2_only_near_miss|2026-08-07 12:54:03.426654+00
DOCS|2026-08-07|MODERATE|20.66|f|32.5806|76.51|84.55264567081005|f|0.9723725702452111|21.247|0|no_stage2|2026-08-07 11:30:29.81362+00
FIGS|2026-08-07|HIGH|11.24|f|11.843350000000001|17.48|53.58055372731748|f|1.0663124940707713|10.541|0|no_stage2|2026-08-07 12:54:00.580186+00
FROG|2026-08-07|HIGH|83.04|t|61.492974999999994|99.22|49.0823313582549|f|1.030931674705302|80.5485|0|stage2_only_near_miss|2026-08-07 12:53:44.724045+00
INOD|2026-08-07|MODERATE|65.48|f|61.74749|125.14|80.53789912720062|f|1.057015561438626|61.948|0|no_stage2|2026-08-07 12:53:55.014921+00
MTW|2026-08-07|HIGH|14.21|t|12.728800000000001|15.56|32.96337340295692|f|0.9995779403489028|14.216|0|stage2_only_near_miss|2026-08-07 13:52:02.039281+00
NET|2026-08-07|HIGH|284.43|t|214.81584999999998|305|65.36307511303733|f|1.0209004081017345|278.607|0|stage2_only_near_miss|2026-08-07 12:53:45.480328+00
ONTO|2026-08-07|HIGH|268.7|f|223.96665000000002|386.46|42.4722491136947|f|1.031462088873875|260.504|0|no_stage2|2026-08-07 13:52:00.492088+00
PRAA|2026-08-07|MODERATE|18.15|t|16.526725|22.55|44.086592049378744|f|1.0331284153005462|17.568|0|stage2_only_near_miss|2026-08-07 13:52:08.102459+00
PSIX|2026-08-07|MODERATE|33.02|f|59.958815|121.78|74.52128930539375|f|1.1066054492442778|29.839|0|no_stage2|2026-08-07 13:52:01.93083+00
PUBM|2026-08-07|MODERATE|13.48|t|9.530325|14.04|59.76119034694734|f|1.0339802101710516|13.037|0|stage2_only_near_miss|2026-08-07 12:53:59.126281+00
