2026-05-11|BW|14.855570839064653|HIGH|none|floor|routine|||||
2026-05-11|BZH|34.789557805007995|HIGH|none|floor|mna|||||
2026-05-11|CCUP|11.458333333333336|HIGH|none|floor|routine|||||
2026-05-11|CRCG|10.353010975971527|HIGH|none|floor|routine|||||
2026-05-11|DGXX|11.91553544494721|HIGH|none|floor|routine|0.1307277628032346|-0.024258760107816673|-0.20485175202156328|0.2398921832884096|0.2398921832884096
2026-05-11|DRTS|14.571092831962401|HIGH|MODERATE|floor|strong|0.013333333333333414|0.028717948717948652|-0.057435897435897484|0.10870769230769238|0.1917948717948717
2026-05-11|DRTS|14.571092831962401|HIGH|MODERATE|floor|strong|0.013333333333333414|0.028717948717948652|-0.057435897435897484|0.10870769230769238|0.1917948717948717
2026-05-11|HTCO|20.20547945205479|HIGH|none|floor|routine|0.6068376068376068|-0.12108262108262104|-0.36324786324786323|0.7264957264957265|0.7264957264957265
2026-05-11|INBX|11.648678823967254|HIGH|HIGH|floor|game_changer|-0.2756666666666666|-0.2946666666666667|-0.406|0.006533333333333265|0.006533333333333265
2026-05-11|MNDY|18.648536145414198|HIGH|HIGH|floor|strong|||||
2026-05-11|MRAM|33.76065209336791|HIGH|none|floor|routine|||||
2026-05-11|NVEC|10.830284890810344|HIGH|none|floor|strong|-0.08091618323664736|-0.1587317463492699|0.05191038207641526|0.10052010402080414|0.14382876575315057
2026-05-11|WYFI|10.541176470588228|HIGH|none|floor|routine|0.11068539804171995|0.011919965942954499|-0.008514261387824577|0.3288633461047255|0.4129416773094934
2026-05-11|WYFI|10.541176470588228|HIGH|none|floor|routine|0.11068539804171995|0.011919965942954499|-0.008514261387824577|0.3288633461047255|0.4129416773094934
2026-05-12|AMBQ|16.356470330632796|HIGH|HIGH|floor|game_changer|0.3415506210011292|0.3387278885961611|0.413624388407979|0.3872788859616108|0.6139612344749718
2026-05-12|AMBQ|16.356470330632796|HIGH|HIGH|floor|game_changer|0.3415506210011292|0.3387278885961611|0.413624388407979|0.3872788859616108|0.6139612344749718
