2026-04-14|GLXU|172866.600000000000
2026-04-14|GSAT|1253451.200000000000
2026-04-14|HODU|85536.100000000000
2026-04-14|HOOG|417268.200000000000
2026-04-14|HOOW|227408.600000000000
2026-04-14|HOOX|80121.350000000000
2026-04-14|IMSR|1608625.700000000000
2026-04-14|IONL|410952.550000000000
2026-04-14|IONQ|17193188.300000000000
2026-04-14|IONX|1304381.950000000000
2026-04-14|IRDM|2189181.150000000000
2026-04-14|IRE|4906874.250000000000
2026-04-14|IREG|143280.850000000000
2026-04-14|IREX|962379.800000000000
2026-04-14|LCID|6020019.750000000000
2026-04-14|LUNL|693809.400000000000
2026-04-14|MAKO|162670.100000000000
2026-04-14|MGTX|684512.000000000000
2026-04-14|MRAM|325804.850000000000
2026-04-14|MRVU|51712.950000000000
2026-04-14|MST|72354.550000000000
2026-04-14|MSTX|4618925.750000000000
2026-04-14|MVLL|1629714.500000000000
2026-04-14|NBIG|1634900.850000000000
2026-04-14|NBIL|2298673.450000000000
2026-04-14|NEBX|3055080.550000000000
2026-04-14|NNE|2168686.750000000000
2026-04-14|OCC|173266.300000000000
2026-04-14|OKLL|5892908.500000000000
2026-04-14|OKLO|8491004.850000000000
2026-04-14|OMDA|1119232.400000000000
2026-04-14|ORCL|22804311.950000000000
2026-04-14|ORCU|625627.950000000000
2026-04-14|ORCX|2012412.100000000000
2026-04-14|PLU|298201.500000000000
2026-04-14|PONY|5974206.200000000000
2026-04-14|PRAX|409119.800000000000
2026-04-14|PSTV|541773.800000000000
2026-04-14|QBTX|1374938.500000000000
2026-04-14|QPUX|88897.950000000000
2026-04-14|QUBX|112970.600000000000
2026-04-14|RDTL|517923.250000000000
2026-04-14|RDWU|263393.000000000000
2026-04-14|RENT|48743.350000000000
2026-04-14|RGTIW|99718.800000000000
2026-04-14|RGTU|83118.900000000000
2026-04-14|RGTX|870314.600000000000
2026-04-14|RIOX|211619.200000000000
2026-04-14|RKLX|3025728.900000000000
2026-04-14|ROBN|1023638.900000000000
2026-04-14|ROLR|128091.400000000000
2026-04-14|RONB|240779.200000000000
2026-04-14|SBET|6633596.850000000000
2026-04-14|SMCX|5534136.650000000000
2026-04-14|SMR|21380480.900000000000
2026-04-14|SMU|564060.950000000000
2026-04-14|SMUP|68656.350000000000
2026-04-14|SNAG|68486.200000000000
2026-04-14|SNOU|102465.300000000000
2026-04-14|SOFX|708429.800000000000
2026-04-14|TEMT|226676.350000000000
2026-04-14|TVTX|1525623.550000000000
2026-04-14|USAX|135428.200000000000
2026-04-14|WULX|289445.300000000000
2026-04-14|XNDU|971827.636363636364
2026-04-14|XZO|255487.100000000000
2026-04-16|ABX|733817.350000000000
2026-04-16|AEHR|3372615.700000000000
2026-04-16|ALGS|51600.150000000000
2026-04-16|ANL|451900.100000000000
2026-04-16|APPX|686893.300000000000
2026-04-16|ARCX|30262.100000000000
2026-04-16|ARQQ|234901.850000000000
2026-04-16|BBGI|3497786.600000000000
2026-04-16|CDNA|629556.900000000000
2026-04-16|DLLL|878520.500000000000
2026-04-16|EOSU|74415.900000000000
2026-04-16|GLND|2314541.000000000000
2026-04-16|HIMS|24637049.300000000000
2026-04-16|HIMZ|1206111.150000000000
2026-04-16|HQ|96105.500000000000
2026-04-16|IONL|658595.900000000000
2026-04-16|IONQ|23291304.750000000000
2026-04-16|IONX|1858884.700000000000
2026-04-16|LITX|5655411.350000000000
2026-04-16|MGTX|736397.950000000000
2026-04-16|MOVE|121809.050000000000
2026-04-16|MRLN|1527765.950000000000
2026-04-16|NEXA|921322.700000000000
2026-04-16|NN|1815547.500000000000
2026-04-16|NNE|2037235.750000000000
2026-04-16|NUCL|376547.450000000000
2026-04-16|OFG|332210.450000000000
2026-04-16|OKLL|6859169.250000000000
2026-04-16|OKLO|9197588.650000000000
2026-04-16|OKTG|17407.250000000000
2026-04-16|ONTO|733136.900000000000
2026-04-16|ORCU|869275.000000000000
2026-04-16|ORCX|2431347.550000000000
2026-04-16|PLU|306520.400000000000
2026-04-16|PONX|12695.950000000000
2026-04-16|PPG|2126697.250000000000
2026-04-16|QBTS|24271608.200000000000
2026-04-16|QBTX|1742307.850000000000
2026-04-16|QPUX|126711.350000000000
2026-04-16|QSU|35327.650000000000
2026-04-16|QUBX|153750.100000000000
2026-04-16|REXC|122118.000000000000
2026-04-16|RGTI|27301361.350000000000
2026-04-16|RGTIW|135287.550000000000
2026-04-16|RGTU|93072.550000000000
2026-04-16|RGTX|935595.400000000000
2026-04-16|RKLB|24962455.100000000000
2026-04-16|RKLX|3131300.900000000000
2026-04-16|SGML|4587406.250000000000
2026-04-16|SKIL|189510.300000000000
2026-04-16|SMR|24268075.300000000000
2026-04-16|SMU|746155.200000000000
2026-04-16|SMUP|84069.600000000000
2026-04-16|SOFX|653223.250000000000
2026-04-16|SOUX|118247.000000000000
2026-04-16|UMC|8615189.650000000000
2026-04-16|VOYG|1700316.950000000000
2026-04-16|WSHP|333632.750000000000
2026-04-16|XNDU|1766738.153846153846
2026-04-17|AALG|66627.450000000000
2026-04-17|ADV|89372.450000000000
2026-04-17|AFRU|73095.950000000000
2026-04-17|ALV|871118.150000000000
2026-04-17|ASMG|134317.400000000000
2026-04-17|ASMU|69222.600000000000
2026-04-17|BIRD|15540757.000000000000
2026-04-17|BJRI|357382.150000000000
2026-04-17|BTM|485500.850000000000
2026-04-17|CDRE|396115.200000000000
2026-04-17|COIA|43941.600000000000
2026-04-17|COIG|89265.250000000000
2026-04-17|CONX|65189.650000000000
2026-04-17|CRDU|2013041.950000000000
2026-04-17|CRML|7547809.850000000000
2026-04-17|CRMU|54946.250000000000
2026-04-17|CRMX|213945.000000000000
2026-04-17|CRVS|1153803.150000000000
2026-04-17|DSU|265288.650000000000
2026-04-17|DUG|159369.050000000000
2026-04-17|GDXU|1605465.250000000000
2026-04-17|HODU|154847.000000000000
2026-04-17|HOOG|602229.900000000000
2026-04-17|HOOX|119900.350000000000
2026-04-17|JOBX|50878.050000000000
2026-04-17|KORU|27347613.600000000000
2026-04-17|KPDD|142623.000000000000
2026-04-17|KURA|1401552.250000000000
2026-04-17|MGRT|181137.850000000000
2026-04-17|NFXS|47625.800000000000
2026-04-17|NRXS|171070.800000000000
2026-04-17|NUCL|485181.850000000000
2026-04-17|OILD|121950.900000000000
2026-04-17|P|
2026-04-17|PBM|2227497.650000000000
2026-04-17|PDDL|41203.700000000000
2026-04-17|ROBN|1375172.300000000000
2026-04-17|ROLR|4917707.250000000000
2026-04-17|SHMD|597231.050000000000
2026-04-17|SILC|43420.900000000000
2026-04-17|SMU|935404.450000000000
2026-04-17|SMUP|104606.950000000000
2026-04-17|SOUX|138437.400000000000
2026-04-17|TEMT|256285.550000000000
2026-04-17|UMC|8788139.650000000000
2026-04-17|USAX|137418.700000000000
2026-04-17|USGG|228716.100000000000
2026-04-17|WSHP|1967378.200000000000
2026-04-17|WTID|230208.450000000000
2026-04-17|XNDU|2834396.000000000000
2026-04-20|ACLS|690388.000000000000
2026-04-20|ALMR|4836517.000000000000
2026-04-20|AOSL|410580.600000000000
2026-04-20|ASTN|1216343.700000000000
2026-04-20|ATXG|108236.800000000000
2026-04-20|AVEX|15820412.000000000000
2026-04-20|BIRD|16534643.500000000000
2026-04-20|BLD|413683.100000000000
2026-04-20|BMNZ|1859913.850000000000
2026-04-20|BWET|164323.000000000000
2026-04-20|CADL|1230207.800000000000
2026-04-20|CMCT|978558.400000000000
2026-04-20|CMPS|2200402.450000000000
2026-04-20|CODI|1330284.050000000000
2026-04-20|DFTX|1806284.300000000000
2026-04-20|EDSA|454348.500000000000
2026-04-20|ETHD|598538.150000000000
2026-04-20|FGI|273501.250000000000
2026-04-20|GHRS|135620.100000000000
2026-04-20|HELP|696280.700000000000
2026-04-20|HIMZ|1225537.000000000000
2026-04-20|HQ|153470.550000000000
2026-04-20|IONZ|4764063.650000000000
2026-04-20|JLHL|78046.900000000000
2026-04-20|JTAI|545079.350000000000
2026-04-20|KSPI|465500.050000000000
2026-04-20|LEGN|1666767.200000000000
2026-04-20|LNZA|52014.850000000000
2026-04-20|LWLG|7129310.600000000000
2026-04-20|LZM|584790.650000000000
2026-04-20|MAAS|108668.000000000000
2026-04-20|MRVL|26722454.050000000000
2026-04-20|MRVU|69702.100000000000
2026-04-20|MVLL|2081585.000000000000
2026-04-20|MXL|1229492.400000000000
2026-04-20|NKTR|753385.250000000000
2026-04-20|NXTC|50151.250000000000
2026-04-20|ONDG|1001360.900000000000
2026-04-20|ONDL|1444072.200000000000
2026-04-20|ONDU|100933.100000000000
2026-04-20|OWLS|26572.050000000000
2026-04-20|PBM|4627098.950000000000
2026-04-20|POET|10445772.350000000000
2026-04-20|ROMA|395989.550000000000
2026-04-20|SHIM|140561.850000000000
2026-04-20|SILA|336806.100000000000
2026-04-20|SKYQ|20416224.000000000000
2026-04-20|SOC|5068769.900000000000
2026-04-20|STEL|316970.450000000000
2026-04-20|USAR|12816091.450000000000
2026-04-20|USAX|145696.650000000000
2026-04-20|USGG|242208.450000000000
2026-04-20|VCX|537946.850000000000
2026-04-20|VMET|154887.850000000000
2026-04-20|VTIX|207546.050000000000
2026-04-21|ALAB|4809448.000000000000
2026-04-21|ALMU|1647236.400000000000
2026-04-21|AVEX|15240349.500000000000
2026-04-21|BIOA|456998.400000000000
2026-04-21|BTM|605192.900000000000
2026-04-21|BULL|12880994.850000000000
2026-04-21|CAR|3625554.000000000000
2026-04-21|DHI|2696955.750000000000
2026-04-21|EFOI|8439103.750000000000
2026-04-21|EGY|1714834.950000000000
2026-04-21|EWTX|800417.200000000000
2026-04-21|FJET|970447.900000000000
2026-04-21|FRMI|16855853.000000000000
2026-04-21|GRPN|1592935.000000000000
2026-04-21|HCAI|919694.100000000000
2026-04-21|HTCO|455347.200000000000
2026-04-21|IMOS|67113.350000000000
2026-04-21|JLHL|149676.200000000000
2026-04-21|LCID|12794543.650000000000
2026-04-21|LZM|676791.900000000000
2026-04-21|MOB|254451.400000000000
2026-04-21|MXL|1517692.150000000000
2026-04-21|NVTS|20649156.500000000000
2026-04-21|PBI|2506716.200000000000
2026-04-21|POET|12287669.700000000000
2026-04-21|QTTB|384614.900000000000
2026-04-21|SNSE|57483.350000000000
2026-04-21|SOUN|22019520.950000000000
2026-04-21|UNH|7845184.400000000000
2026-04-21|UPBD|791177.250000000000
2026-04-21|VCX|540110.850000000000
2026-04-21|YSS|2518657.150000000000
2026-04-22|AGL|390015.850000000000
2026-04-22|ANRO|343519.150000000000
2026-04-22|ARMP|51319.800000000000
2026-04-22|ASST|3454935.600000000000
2026-04-22|ASTS|16357060.250000000000
2026-04-22|BNAI|585699.450000000000
2026-04-22|BSX|16500082.150000000000
2026-04-22|BTGO|577458.500000000000
2026-04-22|BTM|639644.200000000000
2026-04-22|CAR|4169612.300000000000
2026-04-22|CVKD|53075.900000000000
2026-04-22|DQ|511762.150000000000
2026-04-22|EXOD|72328.100000000000
2026-04-22|FBYD|113060.950000000000
2026-04-22|FCEL|2550786.000000000000
2026-04-22|FRMI|17924740.450000000000
2026-04-22|GEV|2191535.500000000000
2026-04-22|GLSI|141944.250000000000
2026-04-22|GSIT|652496.800000000000
2026-04-22|HCAI|933341.350000000000
2026-04-22|HCSG|591753.150000000000
2026-04-22|HQ|171894.750000000000
2026-04-22|IMOS|64614.100000000000
2026-04-22|INBX|272247.650000000000
2026-04-22|JBIO|647530.050000000000
2026-04-22|KYTX|807325.550000000000
2026-04-22|KZIA|220681.150000000000
2026-04-22|LEU|752932.450000000000
2026-04-22|MAAS|341832.300000000000
2026-04-22|MAS|2695538.350000000000
2026-04-22|MAZE|1413802.050000000000
2026-04-22|MCRI|110344.250000000000
2026-04-22|MOB|295523.650000000000
2026-04-22|MPLT|281850.350000000000
2026-04-22|MSTR|18859265.200000000000
2026-04-22|NMAX|1027577.450000000000
2026-04-22|NNE|1860891.400000000000
2026-04-22|NUCL|567100.050000000000
2026-04-22|NVTS|24081191.850000000000
2026-04-22|OCC|189007.700000000000
2026-04-22|POET|14796365.700000000000
2026-04-22|PURR|4948654.150000000000
2026-04-22|RCI|1421078.500000000000
2026-04-22|RCUS|1116287.350000000000
2026-04-22|RDW|20902764.900000000000
2026-04-22|ROLR|5077661.600000000000
2026-04-22|SHLS|5197659.250000000000
2026-04-22|SPRB|87462.000000000000
2026-04-22|SUPX|360191.400000000000
2026-04-22|TFX|791490.450000000000
2026-04-22|TRT|58870.050000000000
2026-04-22|USAR|13972220.250000000000
2026-04-22|VELO|2600022.550000000000
2026-04-22|WATT|572075.550000000000
2026-04-22|WLAC|506675.750000000000
2026-04-22|WOLF|2164791.250000000000
2026-04-22|WSHP|2417883.850000000000
2026-04-22|WW|410357.000000000000
2026-04-22|XNDU|3193114.000000000000
2026-04-23|AKAN|2404814.850000000000
2026-04-23|AMSC|1100046.300000000000
2026-04-23|APLD|23070345.700000000000
2026-04-23|BTM|695902.550000000000
2026-04-23|CHDN|865874.900000000000
2026-04-23|CMCSA|24289001.200000000000
2026-04-23|CMCT|966806.200000000000
2026-04-23|EGG|50095.550000000000
2026-04-23|EQPT|1654498.950000000000
2026-04-23|GLND|2129426.894736842105
2026-04-23|GSHD|405783.800000000000
2026-04-23|HAS|1849661.950000000000
2026-04-23|HELE|576220.150000000000
2026-04-23|HIMS|32223827.850000000000
2026-04-23|HLX|1491073.350000000000
2026-04-23|HRI|537514.450000000000
2026-04-23|HXL|1123401.000000000000
2026-04-23|IMSR|1995250.350000000000
2026-04-23|LYTS|285215.600000000000
2026-04-23|MAAS|464597.400000000000
2026-04-23|MBLY|6780602.950000000000
2026-04-23|MNTS|3337211.050000000000
2026-04-23|MOH|1130692.900000000000
2026-04-23|NOK|76426691.250000000000
2026-04-23|NUCL|559260.900000000000
2026-04-23|OKLO|11075675.550000000000
2026-04-23|ON|8727672.550000000000
2026-04-23|PBM|6974358.850000000000
2026-04-23|PENN|3489900.600000000000
2026-04-23|QS|10984740.600000000000
2026-04-23|RDY|2178812.300000000000
2026-04-23|RYM|25203.900000000000
2026-04-23|SHMD|808408.500000000000
2026-04-23|STM|9930090.900000000000
2026-04-23|SUNB|2239662.550000000000
2026-04-23|SUPX|397671.850000000000
2026-04-23|THRM|207876.650000000000
2026-04-23|TLRY|4433250.850000000000
2026-04-23|TRT|82364.050000000000
2026-04-23|TXN|5828728.600000000000
2026-04-23|TZOO|96918.400000000000
2026-04-23|URI|488438.400000000000
2026-04-23|WST|815783.450000000000
2026-04-24|AMD|36370486.950000000000
2026-04-24|AMKR|3464555.700000000000
2026-04-24|AOSL|707150.000000000000
2026-04-24|APOG|206546.550000000000
2026-04-24|APPF|306594.000000000000
2026-04-24|ARM|8049130.600000000000
2026-04-24|ATOM|865693.100000000000
2026-04-24|CAR|5563579.500000000000
2026-04-24|CHE|226001.700000000000
2026-04-24|CMPS|4584419.150000000000
2026-04-24|CTEV|85168.300000000000
2026-04-24|EGG|57139.100000000000
2026-04-24|ELVR|94667.850000000000
2026-04-24|GNTX|1856792.500000000000
2026-04-24|INTC|107805647.00000000
2026-04-24|INTT|208813.250000000000
2026-04-24|LABT|13755.0000000000000000
2026-04-24|MAAS|502803.450000000000
2026-04-24|MIGI|1350942.200000000000
2026-04-24|MXL|2306160.100000000000
2026-04-24|OGN|7553329.700000000000
2026-04-24|PBM|7036175.800000000000
2026-04-24|PDC|147873.900000000000
2026-04-24|PDFS|408236.500000000000
2026-04-24|POET|20424376.250000000000
2026-04-24|QCOM|9613931.000000000000
2026-04-24|QS|16264534.050000000000
2026-04-24|RMBS|1976170.850000000000
2026-04-24|SPT|1487037.400000000000
2026-04-24|SXT|323063.050000000000
2026-04-24|TRAX|787530.750000000000
2026-04-24|TRT|1637343.450000000000
2026-04-24|UVE|164189.500000000000
2026-04-24|WKC|600482.650000000000
2026-04-24|WOLF|2747174.500000000000
2026-04-24|WSHP|2509888.700000000000
2026-04-24|XNDU|3413077.894736842105
2026-04-27|ALMU|1941327.450000000000
2026-04-27|AMSC|1220698.250000000000
2026-04-27|ASYS|217450.550000000000
2026-04-27|ATOM|2231020.000000000000
2026-04-27|BBIO|1783781.850000000000
2026-04-27|BEAM|2164630.200000000000
2026-04-27|BW|3117795.550000000000
2026-04-27|CADL|1708834.400000000000
2026-04-27|CLF|15614183.450000000000
2026-04-27|CRML|13919599.600000000000
2026-04-27|CRSP|1707515.400000000000
2026-04-27|CVV|144788.950000000000
2026-04-27|DDI|47004.950000000000
2026-04-27|EDSA|246940.150000000000
2026-04-27|ELWT|44560.600000000000
2026-04-27|FGI|496803.450000000000
2026-04-27|GLND|1700166.000000000000
2026-04-27|HTCO|416566.450000000000
2026-04-27|ICL|1441180.000000000000
2026-04-27|INTT|242552.900000000000
2026-04-27|INV|1853449.700000000000
2026-04-27|JOE|217720.400000000000
2026-04-27|LION|3347502.650000000000
2026-04-27|MANE|439080.650000000000
2026-04-27|MRAM|435876.900000000000
2026-04-27|MX|993044.400000000000
2026-04-27|MXL|3706351.800000000000
2026-04-27|NTLA|3379642.250000000000
2026-04-27|OGN|9008574.150000000000
2026-04-27|ORKA|1265166.750000000000
2026-04-27|PENG|1672272.500000000000
2026-04-27|POET|23807431.600000000000
2026-04-27|QCOM|10490944.950000000000
2026-04-27|QUIK|248763.400000000000
2026-04-27|RFIL|226186.350000000000
2026-04-27|RMAX|301521.400000000000
2026-04-27|RNGR|212049.850000000000
2026-04-27|RVYL|72118.900000000000
2026-04-27|SGMT|376326.650000000000
2026-04-27|SUPX|428231.700000000000
2026-04-27|TORO|1209421.100000000000
2026-04-27|TRAK|124570.950000000000
2026-04-27|VWAV|616339.700000000000
2026-04-27|WBTN|296506.100000000000
2026-04-27|WW|410142.850000000000
2026-04-27|XE|43847480.000000000000
2026-04-27|XOMA|140276.250000000000
2026-04-28|ARMP|61319.000000000000
2026-04-28|AVR|738461.400000000000
2026-04-28|AXGN|1155279.100000000000
2026-04-28|BBBY|2020692.150000000000
2026-04-28|BBIO|1873655.150000000000
2026-04-28|CECO|422428.650000000000
2026-04-28|CLYM|547441.000000000000
2026-04-28|CV|137775.600000000000
2026-04-28|CVLT|1150402.300000000000
2026-04-28|DDI|62825.000000000000
2026-04-28|ELVR|101718.200000000000
2026-04-28|ENVB|11266385.500000000000
2026-04-28|HRI|630353.200000000000
2026-04-28|KFRC|232337.050000000000
2026-04-28|KNSA|680671.850000000000
2026-04-28|LBRX|321712.700000000000
2026-04-28|LC|1994930.600000000000
2026-04-28|LGIH|415506.950000000000
2026-04-28|MLEC|558254.050000000000
2026-04-28|NHP|4455044.000000000000
2026-04-28|OMCL|417633.950000000000
2026-04-28|ORKA|1564461.200000000000
2026-04-28|PDC|168290.300000000000
2026-04-28|PKX|171199.300000000000
2026-04-28|RMAX|981942.850000000000
2026-04-28|RVMD|4110582.400000000000
2026-04-28|SANM|706780.900000000000
2026-04-28|SEI|2205199.250000000000
2026-04-28|SGMT|2812272.800000000000
2026-04-28|SKLZ|2336325.200000000000
2026-04-28|SKYQ|20830743.000000000000
2026-04-28|YDDL|390271.250000000000
2026-04-29|AKAN|4499748.200000000000
2026-04-29|APH|7091653.100000000000
2026-04-29|AVT|1170892.400000000000
2026-04-29|AVTR|8394393.600000000000
2026-04-29|BE|9904160.750000000000
2026-04-29|COCO|1128675.000000000000
2026-04-29|EAT|1125383.900000000000
2026-04-29|ETSY|2676141.350000000000
2026-04-29|EXLS|2062674.600000000000
2026-04-29|FCEL|4246868.150000000000
2026-04-29|FICO|392310.000000000000
2026-04-29|FSS|444527.900000000000
2026-04-29|FVRR|709660.250000000000
2026-04-29|GNRC|683022.600000000000
2026-04-29|ICLR|1185833.600000000000
2026-04-29|JLHL|202363.900000000000
2026-04-29|KALV|1120348.900000000000
2026-04-29|LMND|1518332.450000000000
2026-04-29|LUD|148479.700000000000
2026-04-29|LXFR|114247.350000000000
2026-04-29|MB|11719.100000000000
2026-04-29|MNTS|3434173.050000000000
2026-04-29|MTRN|187253.750000000000
2026-04-29|NEO|2156202.650000000000
2026-04-29|NXPI|3068714.550000000000
2026-04-29|OCC|229516.150000000000
2026-04-29|OPFI|326740.850000000000
2026-04-29|PRCH|1632227.350000000000
2026-04-29|PRG|376299.900000000000
2026-04-29|QNTM|452990.050000000000
2026-04-29|RILY|761523.050000000000
2026-04-29|ROLR|5582212.200000000000
2026-04-29|RSI|1377052.750000000000
2026-04-29|SIMO|596545.550000000000
2026-04-29|SKYQ|21466691.900000000000
2026-04-29|STX|3475806.150000000000
2026-04-29|TEVA|4681312.700000000000
2026-04-29|TRT|2183582.000000000000
2026-04-29|UMC|10862975.050000000000
2026-04-29|VRNS|2227849.100000000000
2026-04-29|WDC|6787043.750000000000
2026-04-29|WYY|38640.300000000000
2026-04-30|ADAM|630134.400000000000
2026-04-30|AEXA|73219.150000000000
2026-04-30|AKAN|5113888.050000000000
2026-04-30|ALGS|431798.500000000000
2026-04-30|ALNY|1028841.200000000000
2026-04-30|ASIC|53355.200000000000
2026-04-30|BAND|444767.450000000000
2026-04-30|BAX|6940873.100000000000
2026-04-30|BHE|353777.000000000000
2026-04-30|BLLN|408506.300000000000
2026-04-30|CMPR|110232.900000000000
2026-04-30|CUE|956864.050000000000
2026-04-30|CVNA|12847310.700000000000
2026-04-30|CWH|3404843.400000000000
2026-04-30|DRVN|1379119.650000000000
2026-04-30|ECG|537734.100000000000
2026-04-30|EUDA|313881.050000000000
2026-04-30|FCEL|5105367.950000000000
2026-04-30|FIP|639022.600000000000
2026-04-30|FMC|2558637.650000000000
2026-04-30|FORM|1785677.900000000000
2026-04-30|FTAI|1311244.700000000000
2026-04-30|GKOS|633174.550000000000
2026-04-30|GOOG|15818176.700000000000
2026-04-30|GOOGL|23837346.300000000000
2026-04-30|GTX|1804046.250000000000
2026-04-30|HGV|765866.000000000000
2026-04-30|HTZ|15851184.000000000000
2026-04-30|INDV|1476414.500000000000
2026-04-30|INSG|116517.550000000000
2026-04-30|IPX|193662.200000000000
2026-04-30|KN|767586.550000000000
2026-04-30|MICC|1419537.050000000000
2026-04-30|MRAM|509668.350000000000
2026-04-30|MUSA|343786.650000000000
2026-04-30|MXL|5279178.100000000000
2026-04-30|MYRG|260574.100000000000
2026-04-30|NTLA|6239201.350000000000
2026-04-30|NVCR|1070253.550000000000
2026-04-30|NWPX|123281.700000000000
2026-04-30|OGE|1534622.100000000000
2026-04-30|ORLY|4499249.650000000000
2026-04-30|PI|437973.550000000000
2026-04-30|PRCT|1259236.500000000000
2026-04-30|PS|3228349.000000000000
2026-04-30|PWR|894953.500000000000
2026-04-30|QCOM|13714110.550000000000
2026-04-30|QURE|1367903.850000000000
2026-04-30|RCL|2504250.850000000000
2026-04-30|RFIL|208374.700000000000
2026-04-30|SFM|1795713.150000000000
2026-04-30|TDAY|1734632.750000000000
2026-04-30|TER|3350375.900000000000
2026-04-30|TRAK|158114.450000000000
2026-04-30|TRT|2233496.200000000000
2026-04-30|TTMI|1858635.900000000000
2026-04-30|TXT|1128577.450000000000
2026-04-30|USAR|16255805.350000000000
2026-04-30|USCB|43217.850000000000
2026-04-30|VCX|301731.900000000000
2026-04-30|VIAV|5593330.950000000000
2026-04-30|VISN|6061422.750000000000
2026-04-30|WCC|530621.850000000000
2026-04-30|ZBIO|631177.350000000000
