VIR|2026-02-24||high_unentered|80|32.36877523553164|unknown|0.016776817488561174|-0.09405185561769198|-0.12862226741230304|0.11235383833248587|0.11235383833248587
ACHC|2026-02-25||high_unentered|80|18.258590564938835|unknown|0.09775917261758185|0.18542230977591728|0.19724205860625457|0.19083969465648856|0.2681605515882788
AXON|2026-02-25||high_unentered|80|12.637002553614613|unknown|0.10384607668077774|0.14320967839014492|-0.0768011556286741|0.1804566338302269|0.1804566338302269
BCAX|2026-02-25||high_unentered|80|11.483990147783265|unknown|-0.07207953603976801|0.024026512013255934|0.0317591825462579|0.03645401822700912|0.1184755592377796
CAVA|2026-02-25||high_unentered|80|15.855457227138645|unknown|0.07880330999363461|0.012348822406110743|0.022151495862508072|0.10095480585614268|0.16911775938892423
CRCL|2026-02-25||high_unentered|80|20.20531204171419|unknown|0.18218788125254165|0.4270028466856446|0.4078893859292396|0.44164294428629525|0.8523790158601059
ECG|2026-02-25||high_unentered|80|12.580366567507916|unknown|0.041254688032731024|0.014234572110467114|0.05088646437095136|0.17320150017047387|0.17320150017047387
HOOX|2026-02-25||high_unentered|80|10.389610389610384|unknown|0.05647058823529417|0.11529411764705888|-0.14705882352941177|0.15750588235294122|0.18352941176470586
JOBX|2026-02-25||high_unentered|80|10.896708286038589|unknown|0.0010235414534289027|-0.07062436028659162|-0.25588536335721596|0.13203684749232347|0.13203684749232347
LFST|2026-02-25||high_unentered|80|11.834733893557432|unknown|-0.12836568566061368|-0.08202880400751411|-0.16718847839699436|0.013149655604257925|0.013149655604257925
REZI|2026-02-25||high_unentered|80|13.017917133258674|unknown|0.0027247956403269615|-0.07703740401288084|-0.117413921228635|0.06390884320039647|0.06390884320039647
RYAM|2026-02-25||high_unentered|80|17.433751743375176|unknown|0.1342042755344419|0.29691211401425177|0.3325415676959621|0.31235154394299297|0.4073634204275534
SGML|2026-02-25||high_unentered|80|18.33333333333334|unknown|0.08786049631120045|-0.13078470824949692|-0.2971160295103957|0.13212608987256866|0.13212608987256866
YOU|2026-02-25||high_unentered|80|19.68927397669556|unknown|0.17623564653020457|0.20818771842236636|0.35996005991013463|0.25958562156764853|0.40539191213180215
ARHS|2026-02-26||high_unentered|80|25.894988066825775|unknown|-0.21800947867298584|-0.25497630331753557|-0.3649289099526067|0.004739336492890894|0.004739336492890894
CELH|2026-02-26||high_unentered|80|15.925706382137921|unknown|-0.08624509971024377|-0.2553264019089825|-0.39338673938980734|0.010899948866541642|0.010899948866541642
FA|2026-02-26||high_unentered|80|21.63865546218488|unknown|-0.006044905008635603|0.05008635578583766|-0.025043177892918905|0.10362694300518129|0.10362694300518129
GCT|2026-02-26||high_unentered|80|20.603228547153776|unknown|0.0412116942585418|0.025243630386286152|0.02195608782435135|0.12715744980626978|0.12715744980626978
IBTA|2026-02-26||high_unentered|80|19.609756097560975|unknown|0.01835236541598692|-0.025693311582381688|0.19942903752039154|0.21615008156606855|0.21900489396411096
IONL|2026-02-26||high_unentered|80|31.809643080776457|unknown|-0.05035629453681721|-0.1705463182897862|-0.4394299287410926|0.12589073634204268|0.12589073634204268
IONQ|2026-02-26||high_unentered|80|16.254837749330136|unknown|-0.017413572343149802|-0.07759282970550561|-0.23585147247119073|0.07298335467349557|0.07298335467349557
IONX|2026-02-26||high_unentered|80|31.809432146294508|unknown|-0.05512960934647683|-0.17050018254837537|-0.4455397346963612|0.1281489594742607|0.1281489594742607
LMAT|2026-02-26||high_unentered|80|11.62179908076166|unknown|0.060588235294117714|0.04068627450980398|0.08166666666666665|0.1306862745098039|0.1306862745098039
OPRA|2026-02-26||high_unentered|80|15.292233787029625|unknown|0.1138888888888888|0.08055555555555556|-0.03333333333333336|0.1302083333333332|0.1302083333333332
Q|2026-02-26||high_unentered|80|16.75287835808443|unknown|-0.09418322138059163|-0.1716449907103044|-0.1940831785050736|0.0047163069887094225|0.0047163069887094225
SDGR|2026-02-26||high_unentered|80|10.169491525423723|unknown|-0.07230769230769227|0.0023076923076922585|-0.10999999999999997|0.027692307692307648|0.027692307692307648
SEZL|2026-02-26||high_unentered|80|25.039923347173428|unknown|-0.0683269476372924|-0.03231162196679439|-0.14393358876117493|0.10702426564495543|0.10702426564495543
SHAK|2026-02-26||high_unentered|80|13.328991642244656|unknown|-0.08045206397854604|-0.07298151518053818|-0.1851355234172972|0.029211761325543505|0.029211761325543505
SJM|2026-02-26||high_unentered|80|10.403377110694189|unknown|-0.014784603619678774|-0.05395530631319564|-0.19185997111054465|0.01444472767439887|0.01444472767439887
AAOI|2026-02-27||high_unentered|80|22.797541441609255|unknown|0.5548308812376762|0.4497193993629605|0.48961019262854516|0.7386622175034124|0.9560139541938418
ARLO|2026-02-27||high_unentered|80|18.15235008103728|unknown|0.048696844993141225|-0.04663923182441699|-0.07681755829903973|0.12277091906721542|0.12277091906721542
BATL|2026-02-27||high_unentered|80|23.132530120481924|unknown|1.3091976516634052|3.37573385518591|0.22700587084148713|4.812133072407045|4.812133072407045
DELL|2026-02-27||high_unentered|80|13.108275010292303|unknown|0.11778408677294902|0.06631724539564668|0.2507097619567591|0.11902162044114431|0.3568464730290455
FIGS|2026-02-27||high_unentered|80|16.84041700080192|unknown|0.17501715854495542|0.12697323266986968|0.008922443376801578|0.1997254632807138|0.1997254632807138
MARA|2026-02-27||high_unentered|80|14.556213017751485|unknown|-0.023760330578512442|-0.1725206611570248|-0.17148760330578514|0.016528925619834725|0.03615702479338839
NFLX|2026-02-27||high_unentered|80|11.472987350750676|unknown|0.029641020202555827|0.0501087014157696|-0.009173338989341905|0.06251657033776972|0.06251657033776972
NFXL|2026-02-27||high_unentered|80|22.636815920398|unknown|0.05645706558485469|0.09905341446923596|-0.03684922244759973|0.12440838404327248|0.12440838404327248
PRAA|2026-02-27||high_unentered|80|20.560378847671668|unknown|0.09656301145662845|0.18821603927986894|0.10310965630114573|0.2504091653027824|0.2504091653027824
XYZ|2026-02-27||high_unentered|80|15.697781037960759|unknown|0.02155650657790457|0.05135520684736083|-0.11269614835948655|0.07370423204945302|0.07370423204945302
AGIG|2026-03-02||high_unentered|80|26.79425837320575|unknown|-0.5754716981132075|-0.6471698113207547|-0.7433962264150943|0.0018867924528301486|0.0018867924528301486
ASTH|2026-03-02||high_unentered|80|18.248893261190364|unknown|0.019550748752079967|0.02828618968386022|0.01247920133111484|0.10773710482529118|0.10773710482529118
AVAV|2026-03-02||high_unentered|80|12.681863230921708|unknown|-0.19680551646495917|-0.2003588516746412|-0.37739234449760767|0.06600056290458764|0.06600056290458764
INDO|2026-03-02||high_unentered|80|44.55782312925171|unknown|-0.38235294117647056|-0.45529411764705885|-0.5423529411764705|0|0
KTUP|2026-03-02||high_unentered|80|14.773183460457645|unknown|-0.068205666316894|-0.008394543546694593|-0.5334032878628892|0.09583770549143052|0.09583770549143052
OILU|2026-03-02||high_unentered|80|12.132263554583016|unknown|-0.08716392020815257|-0.08824804856895058|0.23850823937554208|0|0.33168256721595846
VG|2026-03-02||high_unentered|80|15.583075335397314|unknown|0.023214285714285854|0.027678571428571476|0.5080357142857145|0.1991071428571429|0.5732142857142859
INGM|2026-03-03||high_unentered|80|13.021077283372353|unknown|0.08951512639867386|-0.08081226688769165|-0.03398259428097805|0.09324492333195193|0.09324492333195193
KTB|2026-03-03||high_unentered|80|10.89170009256403|unknown|0.08583750695603787|-0.053144129104062236|-0.02212020033388967|0.1172787979966612|0.1172787979966612
TREE|2026-03-03||high_unentered|80|11.923688394276628|unknown|0.12121212121212115|-0.04071969696969694|0.015151515151515164|0.20478219696969693|0.20478219696969693
ZD|2026-03-03||high_unentered|80|59.80007140307032|unknown|-0.03976764968722076|-0.10969615728328858|-0.06255585344057188|0.12935656836461124|0.12935656836461124
ACEL|2026-03-04||high_unentered|80|17.434507678410114|unknown|-0.06230769230769235|-0.12461538461538456|-0.15384615384615385|0.023846153846153885|0.023846153846153885
BW|2026-03-04||high_unentered|80|20.123456790123466|unknown|0.36587872559095563|0.5169578622816032|0.538540596094553|0.5313463514902363|0.6690647482014386
EOLS|2026-03-04||high_unentered|80|30.02421307506054|unknown|0.05400372439478585|0.0037243947858472204|-0.197392923649907|0.16387337057728116|0.16387337057728116
SHMD|2026-03-04||high_unentered|80|25.35101404056162|unknown|-0.09645301804604858|-0.1449906658369633|-0.3640323584318606|0.19477286869943988|0.19477286869943988
SSRM|2026-03-04||high_unentered|80|14.794331144141035|unknown|-0.06082505269497138|-0.08702198133092444|-0.051490514905149075|0.008431195423065375|0.008431195423065375
SWIM|2026-03-04||high_unentered|80|23.29192546583851|unknown|-0.1863979848866499|-0.19647355163727964|-0.3249370277078086|0.1292443324937028|0.1292443324937028
ELPW|2026-03-05||high_unentered|80|24.999999999999993|unknown|-0.5384615384615384|-0.5397435897435897|-0.7666666666666666|0.060512820512820566|0.060512820512820566
PDYN|2026-03-05||high_unentered|80|14.266487213997314|unknown|0.004711425206124752|-0.16843345111896355|-0.2367491166077738|0.17785630153121315|0.17785630153121315
STEM|2026-03-05||high_unentered|80|21.134328358208943|unknown|-0.005257105306390674|-0.1292919336290455|-0.28864793822901263|0.1267126663380976|0.1267126663380976
TTD|2026-03-05||high_unentered|80|25.105284068335315|unknown|-0.07015148146971957|-0.1576423512972785|-0.2997554701641843|0.04480929848518523|0.04480929848518523
DAWN|2026-03-06||high_unentered|80|65.29733959311424|unknown|0.009704142011834239|0.008757396449704082|0.015857988165680514|0.014437869822485194|0.016331360946745508
GCO|2026-03-06||high_unentered|80|18.857799923342284|unknown|-0.1651080296678491|-0.19348597226701064|-0.04675910996452766|0.008706868752015465|0.008706868752015465
MRVL|2026-03-06||high_unentered|80|11.938424947145872|unknown|0.09366700112140709|0.03712447618485505|0.29268724547010566|0.12199728501446017|0.32076137637962576
SLDB|2026-03-06||high_unentered|80|11.408199643493756|unknown|0.28319999999999995|0.16959999999999995|0.23840000000000003|0.3952000000000001|0.3952000000000001
VEON|2026-03-06||high_unentered|80|18.202331703647985|unknown|-0.15606108813235767|-0.19503658924594333|-0.22860324530703147|0|0
BHVN|2026-03-09||high_unentered|80|19.858870967741943|unknown|-0.1362489486963836|-0.18923465096719932|-0.22119428090832638|0.017661900756938527|0.017661900756938527
DNTH|2026-03-09||high_unentered|80|21.01226993865031|unknown|0.1016476552598225|-0.01140684410646395|0.09252217997465141|0.11559188846641313|0.1215842839036754
HIMS|2026-03-09||high_unentered|80|47.490470139771276|unknown|0.010984277406848977|0.07172087012707298|-0.16002584535860434|0.18630195993969415|0.18630195993969415
HIMZ|2026-03-09||high_unentered|80|94.64285714285714|unknown|0.04128440366972482|0.13761467889908255|-0.3410878112712975|0.3944954128440368|0.3944954128440368
KC|2026-03-09||high_unentered|80|15.09591326105088|unknown|0.021014492753623125|-0.005797101449275368|-0.016666666666666698|0.07536231884057965|0.11666666666666661
RLMD|2026-03-09||high_unentered|80|44.04494382022472|unknown|0.03276131045241809|-0.03588143525741036|0.05304212168486737|0.17160686427457092|0.17160686427457092
XENE|2026-03-09||high_unentered|80|44.39675727229377|unknown|0.0008256274768823837|-0.0974240422721269|-0.04805151915455752|0.055977542932628806|0.055977542932628806
STGW|2026-03-10||high_unentered|80|23.187022900763353|unknown|-0.03485670023237795|-0.05964368706429121|0.011618900077459362|0.016266460108442994|0.016266460108442994
TDOC|2026-03-10||high_unentered|80|13.39622641509434|unknown|-0.08985024958402663|-0.06655574043261223|-0.12312811980033282|0.013311148086522475|0.013311148086522475
ZVRA|2026-03-10||high_unentered|80|20.065789473684212|unknown|-0.04931506849315061|-0.09589041095890402|-0.12420091324200909|0.041095890410959006|0.041095890410959006
DOMO|2026-03-11||high_unentered|80|41.552511415525125|unknown|-0.25322580645161297|-0.42741935483870974|-0.5725806451612904|0.006451612903225812|0.006451612903225812
NBIG|2026-03-11||high_unentered|80|19.288022155550415|unknown|0.02781136638452242|0.20072551390568322|0.49455864570737607|0.5074002418379687|0.5074002418379687
NBIL|2026-03-11||high_unentered|80|19.023397761953195|unknown|0.03247863247863255|0.19914529914529916|0.49316239316239313|0.5074102564102566|0.5074102564102566
ORCU|2026-03-11||high_unentered|80|21.9056974459725|unknown|-0.07977437550362612|-0.15229653505237717|-0.3239323126510878|0.06124093473005639|0.06124093473005639
SERV|2026-03-11||high_unentered|80|11.437435367114787|unknown|-0.10866740905716402|-0.1249072011878248|-0.2501855976243504|0.07646622123236821|0.07646622123236821
SHMD|2026-03-11||high_unentered|80|10.789049919484702|unknown|0.0029069767441861137|-0.01308139534883719|-0.13372093023255813|0.06249999999999996|0.08720930232558148
TSSI|2026-03-11||high_unentered|80|16.51583710407239|unknown|-0.011262135922330064|-0.15572815533980588|0.019029126213592172|0.1176699029126214|0.1176699029126214
FLY|2026-03-12||high_unentered|80|15.048543689320375|unknown|-0.009704641350210989|-0.031223628691983057|0.5839662447257384|0.06877215189873415|0.7514767932489451
HIMX|2026-03-12||high_unentered|80|28.633879781420756|unknown|-0.16397621070518265|-0.2361937128292268|-0.21750212404418|0.019541206457094343|0.019541206457094343
LWLG|2026-03-12||high_unentered|80|19.52191235059762|unknown|0.26833333333333337|0.17333333333333334|0.7666666666666666|0.33999999999999986|0.7699999999999999
SNBR|2026-03-12||high_unentered|80|22.004357298474943|unknown|-0.38392857142857134|-0.49107142857142855|-0.7482142857142857|0.0767857142857144|0.0767857142857144
ELPW|2026-03-13||high_unentered|80|43.72701949860724|unknown|-0.10074033877282067|-0.5658746463041202|-0.6240164347455328|0.06593278809256178|0.06593278809256178
CING|2026-03-16||high_unentered|80|15.074798619102422|unknown|0.166|-0.30700000000000005|-0.465|0.18900000000000006|0.18900000000000006
CTMX|2026-03-16||high_unentered|80|47.86324786324787|unknown|-0.21242774566473985|-0.3554913294797688|-0.34393063583815026|0.1864161849710984|0.1864161849710984
DSGR|2026-03-16||high_unentered|80|34.59347488348006|unknown|-0.03193535975375138|-0.002308580223162706|0.04578684109272802|0.058099268949596064|0.07733743747595236
NBIG|2026-03-16||high_unentered|80|20.641554552602948|unknown|-0.14910714285714285|-0.1830357142857142|0.5410714285714288|0.11305357142857156|0.6089285714285715
NBIL|2026-03-16||high_unentered|80|20.776255707762544|unknown|-0.14996849401386259|-0.18210459987397598|0.5393824826717076|0.1113232514177695|0.6137366099558916
NBIS|2026-03-16||high_unentered|80|10.447100486941121|unknown|-0.06749498997995994|-0.08496993987975947|0.29811623246492985|0.060521042084168426|0.3314621242484969
NEBX|2026-03-16||high_unentered|80|20.87804878048781|unknown|-0.14911218724778047|-0.18684422921711066|0.5326876513317189|0.1097659402744148|0.6051251008878126
NSA|2026-03-16||high_unentered|80|29.92889463477699|unknown|-0.01019900497512447|-0.05920398009950255|0.05572139303482574|0.029104477611940162|0.05970149253731339
NVTX|2026-03-16||high_unentered|80|13.461538461538469|unknown|-0.17335712161760336|-0.2887303003270889|-0.22004162949747255|0.1397561700862324|0.1397561700862324
TLS|2026-03-16||high_unentered|80|21.028037383177555|unknown|-0.24324324324324323|-0.15250965250965254|-0.19884169884169872|0.040521235521235564|0.040521235521235564
CTRN|2026-03-17||high_unentered|80|22.345483359746428|unknown|-0.08567727609178391|-0.17413027387120644|-0.12564766839378236|0.0507031828275352|0.0507031828275352
OKLL|2026-03-17||high_unentered|80|17.78265642151483|unknown|-0.23485554520037275|-0.2898415657036347|-0.11929170549860216|0.02516309412861133|0.02516309412861133
BATL|2026-03-18||high_unentered|80|14.563106796116507|unknown|0.002311248073959889|-0.5970724191063174|-0.7249614791987673|0.11479198767334362|0.11479198767334362
KC|2026-03-18||high_unentered|80|15.701219512195127|unknown|-0.038208168642951255|-0.025032938076416274|0.13504611330698293|0.01515151515151518|0.18642951251646916
PDYN|2026-03-18||high_unentered|80|13.88478581979321|unknown|-0.13618677042801555|-0.16861219195849544|-0.14007782101167315|0.023346303501945487|0.023346303501945487
TWO|2026-03-19||high_unentered|80|10.493179433368311|unknown|0.017094017094017238|0.08262108262108273|0.056030389363722684|0.09211775878442552|0.09876543209876552
ARMG|2026-03-20||high_unentered|80|10.857908847184982|unknown|0|0.07980652962515117|0.5482345828295043|0.40145102781136643|0.5525997581620316
ARTL|2026-03-20||moderate_tier|75|21.93|strong|-0.08809523809523812|0.25476190476190463|-0.4613095238095238|1.3702261904761903|1.3702261904761903
ARTL|2026-03-20||high_unentered|96|20.25|strong|-0.08809523809523812|0.25476190476190463|-0.4613095238095238|1.3702261904761903|1.3702261904761903
FLY|2026-03-20||high_unentered|80|11.280487804878048|unknown|-0.060273972602739694|-0.07221135029354217|0.6747553816046966|0.10919765166340505|0.811972602739726
PL|2026-03-20||high_unentered|80|24.443620178041527|unknown|0.008047690014903224|-0.08017883755588667|0.11773472429210144|0.10432190760059613|0.19910581222056634
SCHL|2026-03-20||high_unentered|80|10.280373831775687|unknown|0.017743644067796657|0.025953389830508582|0.05296610169491526|0.050052966101694935|0.06329449152542374
SMCZ|2026-03-20||high_unentered|80|52.65278181477386|unknown|-0.03227689296200731|-0.1049025714031498|-0.5325206868938518|0.18693833970993864|0.18693833970993864
SMCZ|2026-03-20||moderate_tier|80|53.89|strong|-0.03227689296200731|-0.1049025714031498|-0.5325206868938518|0.18693833970993864|0.18693833970993864
TSSI|2026-03-20||moderate_tier|50|8.52|game_changer|0.04729729729729734|-0.011824324324324372|0.23648648648648654|0.21030405405405408|0.3057432432432433
YSS|2026-03-20||high_unentered|80|12.500000000000005|unknown|0.16641528406234282|0.08898944193061838|0.9341377576671693|0.2016088486676721|1.013574660633484
ANNA|2026-03-24||high_unentered|96|43.96|strong|0.00868306801736608|0.19971056439942098|-0.3835021707670044|0.5397973950795948|0.5397973950795948
KPTI|2026-03-24||moderate_tier|69.6|8.11|strong|-0.1352697095435685|-0.07551867219917013|0.5850622406639004|0.07883817427385886|0.6041493775933607
KPTI|2026-03-24||high_unentered|84|18.77|strong|-0.1352697095435685|-0.07551867219917013|0.5850622406639004|0.07883817427385886|0.6041493775933607
DXYZ|2026-03-25||moderate_tier|57.6|22.62|routine|-0.12113174182139698|-0.13881520778072504|-0.13056292366637193|0.0020630710285882785|0.0020630710285882785
RDWU|2026-04-08||moderate_tier|50|17.28|routine|-0.21099434114793852|-0.10105092966855296|-0.25383993532740495|0.019401778496362185|0.3011236863379143
ALMU|2026-04-13|quality filter: Market cap too low ($194M)|mcap_low||9.57||0.016393442622950852|0.18816821097647915|1.008553100498931|0.34354953670705646|1.152530292230934
ANL|2026-04-13|low rel volume 0.6x < 2.0x|session_rvol_low||8.87||0.29801324503311255|0.3741721854304637|0.07284768211920536|0.41059602649006616|0.4279801324503311
BBGI|2026-04-13|low rel volume 0.1x < 2.0x|session_rvol_low||8.42||0.1904761904761904|0.5343018563357547|0.45197740112994333|1.009685230024213|1.009685230024213
BBOT|2026-04-13|low rel volume 0.7x < 2.0x|session_rvol_low||10.24||0.06373117033603695|0.07300115874855144|-0.0857473928157591|0.1179837775202779|0.1274623406720741
BJRI|2026-04-13|low rel volume 0.0x < 2.0x|session_rvol_low||9.65||0.02893890675241153|0.050911039657020325|0.12834941050375132|0.06243301178992493|0.17390139335476962
BWET|2026-04-13|low rel volume 0.0x < 2.0x|session_rvol_low||10.54||-0.12607688194403183|-0.1759253757946647|0.03956984136414946|0.0186554571920861|0.2863169152159705
CRDO|2026-04-13|low rel volume 0.2x < 2.0x|session_rvol_low||8.28||0.29039301310043664|0.41136988516901185|0.6999838266213813|0.4120168203137637|0.7060488436034288
