ticker|ep_date|fire_date|mon|rung|variant|entry|stop|stop_w|mature|derived_touch|pre_fire_hole|status|reason|outcome|realized_r|outcome_trail|realized_r_trail|mfe_r|mae_r|reached_4r
ABSI|2026-06-24|2026-07-16|2026-06|ep_low_reclaim|adr_200|8.725|6.478921065552387|25.743025036648852|True|False|False|settled||time_exit|0.3272|trail_exit|-0.2204|0.4207|-0.9051|False
ABSI|2026-06-24|2026-07-16|2026-06|ep_low_reclaim|ep_close|8.725|10.075|-15.472779369627505|True|False|False|killed_entry_le_stop||||||||
ABSI|2026-06-24|2026-07-16|2026-06|ep_low_reclaim|ep_low|8.725|8.67|0.630372492836673|True|False|False|settled||stop|-1.0|stop|-1.0|-0.0909|-1.1818|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|incumbent|92.1399|80.77|12.339822378795724|True|True|False|settled||stop|-1.0|trail_exit|1.1249|1.4103|-1.526|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|bar_low|92.1399|92.65|-0.5536146663931787|True|True|False|killed_entry_le_stop||||||||
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|lod_fire|92.1399|92.65|-0.5536146663931787|True|True|False|killed_entry_le_stop||||||||
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|prior_low|92.1399|80.77|12.339822378795724|True|True|False|settled||stop|-1.0|trail_exit|1.1249|1.4103|-1.526|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_025|92.1399|90.97512486622115|1.2641376144090088|True|True|False|settled||stop|-1.0|trail_exit|10.9807|13.7667|-14.8955|True
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_050|92.1399|89.81034973244232|2.528275228818002|True|True|False|settled||stop|-1.0|trail_exit|5.4904|6.8833|-7.4477|True
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_075|92.1399|88.64557459866347|3.792412843227011|True|True|False|settled||stop|-1.0|trail_exit|3.6602|4.5889|-4.9652|True
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_100|92.1399|87.48079946488463|5.05655045763602|True|True|False|settled||stop|-1.0|trail_exit|2.7452|3.4417|-3.7239|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_125|92.1399|86.3160243311058|6.320688072045014|True|True|False|settled||stop|-1.0|trail_exit|2.1961|2.7533|-2.9791|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_150|92.1399|85.15124919732695|7.584825686454022|True|True|False|settled||stop|-1.0|trail_exit|1.8301|2.2944|-2.4826|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|adr_200|92.1399|82.82169892976927|10.113100915272025|True|True|False|settled||stop|-1.0|trail_exit|1.3726|1.7208|-1.8619|False
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|ep_close|92.1399|90.15|2.1596507050691303|True|True|False|settled||stop|-1.0|trail_exit|6.4275|8.0582|-8.719|True
ABVX|2026-06-03|2026-06-04|2026-06|ep_high_break|ep_low|92.1399|80.77|12.339822378795724|True|True|False|settled||stop|-1.0|trail_exit|1.1249|1.4103|-1.526|False
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|incumbent|82.0|74.79|8.792682926829261|True|False|False|settled||time_exit|6.8183|trail_exit|1.4577|9.1512|-0.3454|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|bar_low|82.0|74.79|8.792682926829261|True|False|False|settled||time_exit|6.8183|trail_exit|1.4577|9.1512|-0.3454|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|lod_fire|82.0|74.79|8.792682926829261|True|False|False|settled||time_exit|6.8183|trail_exit|1.4577|9.1512|-0.3454|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|prior_low|82.0|97.2|-18.53658536585366|True|False|False|killed_entry_le_stop||||||||
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_025|82.0|80.83522486622115|1.4204574802181054|True|False|False|settled||stop|-1.0|stop|-1.0|8.5853|-2.1378|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_050|82.0|79.67044973244232|2.8409149604361934|True|False|False|settled||stop|-1.0|stop|-1.0|4.2927|-1.0689|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_075|82.0|78.50567459866348|4.2613724406542985|True|False|False|settled||time_exit|14.0685|trail_exit|3.0077|18.882|-0.7126|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_100|82.0|77.34089946488463|5.681829920872404|True|False|False|settled||time_exit|10.5514|trail_exit|2.2558|14.1615|-0.5344|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_125|82.0|76.1761243311058|7.102287401090492|True|False|False|settled||time_exit|8.4411|trail_exit|1.8046|11.3292|-0.4276|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_150|82.0|75.01134919732695|8.522744881308597|True|False|False|settled||time_exit|7.0343|trail_exit|1.5039|9.441|-0.3563|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|adr_200|82.0|72.68179892976927|11.36365984174479|True|False|False|settled||time_exit|5.2757|trail_exit|1.1279|7.0808|-0.7738|True
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|ep_close|82.0|90.15|-9.93902439024391|True|False|False|killed_entry_le_stop||||||||
ABVX|2026-06-03|2026-06-24|2026-06|ep_low_reclaim|ep_low|82.0|80.77|1.5000000000000049|True|False|False|settled||stop|-1.0|stop|-1.0|8.1301|-2.0244|True
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|incumbent|25.425|25.295|0.5113077679449322|True|False|False|settled||stop|-1.0|stop|-1.0|2.3077|-2.1154|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|bar_low|25.425|25.295|0.5113077679449322|True|False|False|settled||stop|-1.0|stop|-1.0|2.3077|-2.1154|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|lod_fire|25.425|25.295|0.5113077679449322|True|False|False|settled||stop|-1.0|stop|-1.0|2.3077|-2.1154|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|prior_low|25.425|25.07|1.396263520157327|True|False|False|settled||stop|-1.0|stop|-1.0|0.8451|-1.1408|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_025|25.425|25.23150696066131|0.7610345696703663|True|False|False|settled||stop|-1.0|stop|-1.0|1.5504|-1.4212|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_050|25.425|25.03801392132262|1.5220691393407326|True|False|False|settled||stop|-1.0|stop|-1.0|0.7752|-1.0465|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_075|25.425|24.844520881983932|2.283103709011085|True|False|False|settled||stop|-1.0|trail_exit|0.1292|1.8691|-2.0552|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_100|25.425|24.65102784264524|3.0441382786814515|True|False|False|settled||stop|-1.0|trail_exit|0.0969|1.4019|-1.5414|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_125|25.425|24.45753480330655|3.8051728483518183|True|False|False|settled||stop|-1.0|trail_exit|0.0775|1.1215|-1.2331|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_150|25.425|24.26404176396786|4.566207418022184|True|False|False|settled||stop|-1.0|trail_exit|0.0646|0.9346|-1.0276|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|adr_200|25.425|23.877055685290483|6.088276557362903|True|False|False|settled||time_exit|0.3779|trail_exit|0.0485|0.7009|-0.7707|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|ep_close|25.425|25.32|0.41297935103245004|True|False|False|settled||stop|-1.0|stop|-1.0|2.8571|-2.619|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_reclaim|ep_low|25.425|25.07|1.396263520157327|True|False|False|settled||stop|-1.0|stop|-1.0|0.8451|-1.1408|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|incumbent|25.16|25.02|0.5564387917329116|True|False|False|settled||stop|-1.0|stop|-1.0|0.0714|-1.4286|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|bar_low|25.16|25.02|0.5564387917329116|True|False|False|settled||stop|-1.0|stop|-1.0|0.0714|-1.4286|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|lod_fire|25.16|25.02|0.5564387917329116|True|False|False|settled||stop|-1.0|stop|-1.0|0.0714|-1.4286|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|prior_low|25.16|25.07|0.35771065182829836|True|False|False|settled||stop|-1.0|stop|-1.0|0.1111|-2.2222|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_025|25.16|24.96650696066131|0.7690502358453524|True|False|False|settled||stop|-1.0|stop|-1.0|0.0517|-1.0336|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_050|25.16|24.77301392132262|1.5381004716907047|True|False|False|settled||stop|-1.0|trail_exit|0.8786|3.4885|-2.398|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_075|25.16|24.57952088198393|2.307150707536043|True|False|False|settled||stop|-1.0|trail_exit|0.5857|2.3257|-1.5987|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_100|25.16|24.38602784264524|3.0762009433813953|True|False|False|settled||stop|-1.0|trail_exit|0.4393|1.7442|-1.199|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_125|25.16|24.19253480330655|3.8452511792267474|True|False|False|settled||time_exit|0.8786|trail_exit|0.3514|1.3954|-0.9592|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_150|25.16|23.99904176396786|4.6143014150721005|True|False|False|settled||time_exit|0.7322|trail_exit|0.2929|1.1628|-0.7993|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|adr_200|25.16|23.612055685290482|6.1524018867627905|True|False|False|settled||time_exit|0.5491|trail_exit|0.2196|0.8721|-0.5995|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|ep_close|25.16|25.32|-0.6359300476947541|True|False|False|killed_entry_le_stop||||||||
ACAD|2026-06-26|2026-06-29|2026-06|ep_low_reclaim|ep_low|25.16|25.07|0.35771065182829836|True|False|False|settled||stop|-1.0|stop|-1.0|0.1111|-2.2222|False
